Tempo/s,VazaoEntrada,Level/m,Vazao,DeltaHt,DeltaQx
740,1033.8,3.9836,1166.7,-0.00011169,0
741,1034.9,3.9835,1166.6,-0.00011168,3.9829e-05
742,1035.9,3.9834,1166.6,-0.00011167,7.944e-05
743,1037,3.9833,1166.5,-0.00011166,0.00011883
744,1038,3.9832,1166.5,-0.00011165,0.00015801
745,1039.1,3.9831,1166.4,-0.00011165,0.00019697
746,1040.1,3.983,1166.4,-0.00011164,0.00023572
747,1041.1,3.9829,1166.3,-0.00011163,0.00027425
748,1042.1,3.9828,1166.3,-0.00011162,0.00031256
749,1043.1,3.9826,1166.2,-0.00011161,0.00035066
750,1044.1,3.9825,1166.2,-0.0001116,0.00038855
751,1045.1,3.9824,1166.1,-0.00011159,0.00042622
752,1046.1,3.9823,1166.1,-0.00011158,0.00046367
753,1047.1,3.9822,1166,-0.00011157,0.00050092
754,1048,3.9821,1166,-0.00011156,0.00053795
755,1049,3.982,1165.9,-0.00011155,0.00057477
756,1050,3.9819,1165.9,-0.00011155,0.00061138
757,1050.9,3.9818,1165.8,-0.00011154,0.00064778
758,1051.8,3.9816,1165.8,-0.00011153,0.00068397
759,1052.8,3.9815,1165.7,-0.00011152,0.00071995
760,1053.7,3.9814,1165.7,-0.00011151,0.00075572
761,1054.6,3.9813,1165.7,-0.0001115,0.00079128
762,1055.5,3.9812,1165.6,-0.00011149,0.00082663
763,1056.4,3.9811,1165.6,-0.00011148,0.00086178
764,1057.3,3.981,1165.5,-0.00011147,0.00089672
765,1058.1,3.9809,1165.5,-0.00011146,0.00093145
766,1059,3.9807,1165.4,-0.00011145,0.00096597
767,1059.9,3.9806,1165.4,-0.00011144,0.0010003
768,1060.7,3.9805,1165.3,-0.00011143,0.0010344
769,1061.6,3.9804,1165.3,-0.00011142,0.0010683
770,1062.4,3.9803,1165.2,-0.00011141,0.001102
771,1063.3,3.9802,1165.2,-0.0001114,0.0011355
772,1064.1,3.9801,1165.1,-0.0001114,0.0011688
773,1064.9,3.98,1165.1,-0.00011139,0.0012019
774,1065.7,3.9799,1165,-0.00011138,0.0012349
775,1066.6,3.9797,1165,-0.00011137,0.0012676
776,1067.4,3.9796,1164.9,-0.00011136,0.0013001
777,1068.2,3.9795,1164.9,-0.00011135,0.0013324
778,1068.9,3.9794,1164.8,-0.00011134,0.0013645
779,1069.7,3.9793,1164.8,-0.00011133,0.0013964
780,1070.5,3.9792,1164.7,-0.00011132,0.0014281
781,1071.3,3.9791,1164.7,-0.00011131,0.0014596
782,1072,3.979,1164.6,-0.0001113,0.0014909
783,1072.8,3.9789,1164.6,-0.00011129,0.0015221
784,1073.5,3.9787,1164.5,-0.00011128,0.001553
785,1074.3,3.9786,1164.5,-0.00011127,0.0015837
786,1075,3.9785,1164.4,-0.00011126,0.0016143
787,1075.7,3.9784,1164.4,-0.00011125,0.0016446
788,1076.5,3.9783,1164.3,-0.00011124,0.0016748
789,1077.2,3.9782,1164.3,-0.00011123,0.0017048
790,1077.9,3.9781,1164.2,-0.00011122,0.0017346
791,1078.6,3.978,1164.2,-0.00011121,0.0017642
792,1079.3,3.9779,1164.1,-0.0001112,0.0017936
793,1080,3.9777,1164.1,-0.00011119,0.0018228
794,1080.7,3.9776,1164,-0.00011118,0.0018519
795,1081.4,3.9775,1164,-0.00011117,0.0018807
796,1082,3.9774,1163.9,-0.00011116,0.0019094
797,1082.7,3.9773,1163.9,-0.00011115,0.0019379
798,1083.4,3.9772,1163.8,-0.00011114,0.0019662
799,1084,3.9771,1163.8,-0.00011113,0.0019943
800,1084.7,3.977,1163.7,-0.00011112,0.0020222
801,1085.3,3.9769,1163.7,-0.00011111,0.00205
802,1086,3.9767,1163.6,-0.0001111,0.0020775
803,1086.6,3.9766,1163.6,-0.00011109,0.0021049
804,1087.2,3.9765,1163.5,-0.00011108,0.0021322
805,1087.8,3.9764,1163.5,-0.00011107,0.0021592
806,1088.5,3.9763,1163.4,-0.00011106,0.0021861
807,1089.1,3.9762,1163.4,-0.00011105,0.0022127
808,1089.7,3.9761,1163.3,-0.00011104,0.0022393
809,1090.3,3.976,1163.3,-0.00011103,0.0022656
810,1090.9,3.9759,1163.2,-0.00011102,0.0022918
811,1091.5,3.9757,1163.2,-0.00011101,0.0023178
812,1092,3.9756,1163.1,-0.000111,0.0023436
813,1092.6,3.9755,1163.1,-0.00011099,0.0023692
814,1093.2,3.9754,1163,-0.00011098,0.0023947
815,1093.8,3.9753,1163,-0.00011097,0.00242
816,1094.3,3.9752,1162.9,-0.00011095,0.0024451
817,1094.9,3.9751,1162.9,-0.00011094,0.0024701
818,1095.4,3.975,1162.8,-0.00011093,0.0024949
819,1096,3.9749,1162.8,-0.00011092,0.0025195
820,1096.5,3.9747,1162.7,-0.00011091,0.002544
821,1097.1,3.9746,1162.7,-0.0001109,0.0025683
822,1097.6,3.9745,1162.6,-0.00011089,0.0025925
823,1098.1,3.9744,1162.6,-0.00011088,0.0026164
824,1098.7,3.9743,1162.5,-0.00011087,0.0026403
825,1099.2,3.9742,1162.5,-0.00011086,0.0026639
826,1099.7,3.9741,1162.5,-0.00011085,0.0026874
827,1100.2,3.974,1162.4,-0.00011084,0.0027107
828,1100.7,3.9739,1162.4,-0.00011083,0.0027339
829,1101.2,3.9737,1162.3,-0.00011082,0.0027569
830,1101.7,3.9736,1162.3,-0.00011081,0.0027798
831,1102.2,3.9735,1162.2,-0.0001108,0.0028025
832,1102.7,3.9734,1162.2,-0.00011079,0.002825
833,1103.2,3.9733,1162.1,-0.00011078,0.0028474
834,1103.7,3.9732,1162.1,-0.00011077,0.0028696
835,1104.1,3.9731,1162,-0.00011076,0.0028917
836,1104.6,3.973,1162,-0.00011074,0.0029137
837,1105.1,3.9729,1161.9,-0.00011073,0.0029354
838,1105.5,3.9728,1161.9,-0.00011072,0.0029571
839,1106,3.9726,1161.8,-0.00011071,0.0029785
840,1106.5,3.9725,1161.8,-0.0001107,0.0029999
841,1106.9,3.9724,1161.7,-0.00011069,0.003021
842,1107.3,3.9723,1161.7,-0.00011068,0.0030421
843,1107.8,3.9722,1161.6,-0.00011067,0.003063
844,1108.2,3.9721,1161.6,-0.00011066,0.0030837
845,1108.7,3.972,1161.5,-0.00011065,0.0031043
846,1109.1,3.9719,1161.5,-0.00011064,0.0031247
847,1109.5,3.9718,1161.4,-0.00011063,0.003145
848,1109.9,3.9716,1161.4,-0.00011062,0.0031652
849,1110.3,3.9715,1161.3,-0.00011061,0.0031852
850,1110.8,3.9714,1161.3,-0.00011059,0.0032051
