449,345.36,1.732,334.95,0.0002994,0
450,345.22,1.7324,335.05,0.00030144,-0.00010719
451,345.08,1.7327,335.16,0.00030349,-0.00021273
452,344.95,1.733,335.27,0.00030556,-0.00031666
453,344.82,1.7333,335.37,0.00030764,-0.00041899
454,344.69,1.7336,335.48,0.00030974,-0.00051975
455,344.57,1.7339,335.59,0.00031185,-0.00061898
456,344.44,1.7342,335.7,0.00031398,-0.00071669
457,344.32,1.7345,335.81,0.00031612,-0.00081292
458,344.2,1.7349,335.92,0.00031828,-0.00090769
459,344.09,1.7352,336.03,0.00032045,-0.001001
460,343.97,1.7355,336.15,0.00032264,-0.0010929
461,343.86,1.7358,336.26,0.00032484,-0.0011835
462,343.75,1.7362,336.38,0.00032706,-0.0012726
463,343.65,1.7365,336.49,0.00032929,-0.0013605
464,343.54,1.7368,336.61,0.00033154,-0.001447
465,343.44,1.7372,336.73,0.0003338,-0.0015322
466,343.34,1.7375,336.84,0.00033608,-0.0016162
467,343.24,1.7378,336.96,0.00033837,-0.0016989
468,343.15,1.7382,337.08,0.00034068,-0.0017803
469,343.05,1.7385,337.2,0.000343,-0.0018606
470,342.96,1.7389,337.33,0.00034534,-0.0019397
471,342.87,1.7392,337.45,0.00034769,-0.0020176
472,342.79,1.7396,337.57,0.00035005,-0.0020944
473,342.7,1.7399,337.7,0.00035244,-0.0021701
474,342.62,1.7403,337.82,0.00035483,-0.0022446
475,342.54,1.7407,337.95,0.00035724,-0.0023181
476,342.46,1.741,338.07,0.00035967,-0.0023906
477,342.38,1.7414,338.2,0.00036211,-0.002462
478,342.31,1.7417,338.33,0.00036456,-0.0025324
479,342.23,1.7421,338.46,0.00036703,-0.0026018
480,342.16,1.7425,338.59,0.00036952,-0.0026702
481,342.09,1.7429,338.72,0.00037202,-0.0027377
482,342.02,1.7432,338.85,0.00037453,-0.0028042
483,341.95,1.7436,338.99,0.00037706,-0.0028699
484,341.89,1.744,339.12,0.0003796,-0.0029346
485,341.82,1.7444,339.26,0.00038216,-0.0029985
486,341.76,1.7448,339.39,0.00038473,-0.0030615
487,341.7,1.7452,339.53,0.00038731,-0.0031238
488,341.64,1.7456,339.67,0.00038991,-0.0031852
489,341.59,1.7459,339.81,0.00039253,-0.0032458
490,341.53,1.7463,339.95,0.00039515,-0.0033056
491,341.48,1.7467,340.09,0.0003978,-0.0033647
492,341.43,1.7472,340.23,0.00040045,-0.0034231
493,341.38,1.7476,340.38,0.00040312,-0.0034808
494,341.33,1.748,340.52,0.00040581,-0.0035378
495,341.28,1.7484,340.66,0.0004085,-0.0035942
496,341.23,1.7488,340.81,0.00041122,-0.0036499
497,341.19,1.7492,340.96,0.00041394,-0.003705
498,341.14,1.7496,341.11,0.00041668,-0.0037595
499,341.1,1.75,341.25,0.00041943,-0.0038135
500,341.06,1.7505,341.4,0.0004222,-0.0038668
501,341.02,1.7509,341.56,0.00042498,-0.0039197
502,340.98,1.7513,341.71,0.00042777,-0.0039721
503,340.95,1.7518,341.86,0.00043058,-0.0040239
504,340.91,1.7522,342.02,0.0004334,-0.0040753
505,340.88,1.7526,342.17,0.00043623,-0.0041263
506,340.85,1.7531,342.33,0.00043908,-0.0041768
507,340.82,1.7535,342.48,0.00044194,-0.004227
508,340.79,1.754,342.64,0.00044481,-0.0042768
509,340.76,1.7544,342.8,0.0004477,-0.0043262
510,340.73,1.7549,342.96,0.00045059,-0.0043753
511,340.71,1.7553,343.12,0.0004535,-0.0044241
512,340.68,1.7558,343.29,0.00045643,-0.0044726
513,340.66,1.7563,343.45,0.00045936,-0.0045209
514,340.64,1.7567,343.62,0.00046231,-0.0045689
515,340.62,1.7572,343.78,0.00046527,-0.0046167
516,340.6,1.7577,343.95,0.00046824,-0.0046644
517,340.58,1.7581,344.12,0.00047123,-0.0047118
518,340.56,1.7586,344.29,0.00047423,-0.0047591
519,340.55,1.7591,344.46,0.00047723,-0.0048063
520,340.53,1.7596,344.63,0.00048026,-0.0048535
521,340.52,1.7601,344.8,0.00048329,-0.0049005
522,340.51,1.7606,344.98,0.00048633,-0.0049475
523,340.5,1.761,345.15,0.00048939,-0.0049945
524,340.49,1.7615,345.33,0.00049246,-0.0050415
