Tempo/s,VazaoEntrada,Level/m,Vazao,DeltaHt,DeltaQx
758,1033.8,3.4571,1089.6,-8.5256e-05,0
759,1034.3,3.4571,1089.5,-8.5248e-05,4.35e-05
760,1034.8,3.457,1089.5,-8.524e-05,8.6659e-05
761,1035.2,3.4569,1089.4,-8.5231e-05,0.00012948
762,1035.7,3.4568,1089.4,-8.5223e-05,0.00017196
763,1036.2,3.4567,1089.3,-8.5214e-05,0.00021411
764,1036.6,3.4566,1089.3,-8.5206e-05,0.00025593
765,1037.1,3.4565,1089.3,-8.5198e-05,0.00029741
766,1037.6,3.4565,1089.2,-8.5189e-05,0.00033857
767,1038,3.4564,1089.2,-8.5181e-05,0.00037941
768,1038.5,3.4563,1089.1,-8.5172e-05,0.00041991
769,1038.9,3.4562,1089.1,-8.5164e-05,0.0004601
770,1039.3,3.4561,1089.1,-8.5156e-05,0.00049997
771,1039.8,3.456,1089,-8.5147e-05,0.00053952
772,1040.2,3.4559,1089,-8.5139e-05,0.00057875
773,1040.6,3.4559,1088.9,-8.513e-05,0.00061767
774,1041,3.4558,1088.9,-8.5122e-05,0.00065628
775,1041.5,3.4557,1088.8,-8.5113e-05,0.00069459
776,1041.9,3.4556,1088.8,-8.5105e-05,0.00073258
777,1042.3,3.4555,1088.8,-8.5096e-05,0.00077027
778,1042.7,3.4554,1088.7,-8.5087e-05,0.00080766
779,1043.1,3.4554,1088.7,-8.5079e-05,0.00084474
780,1043.5,3.4553,1088.6,-8.507e-05,0.00088153
781,1043.9,3.4552,1088.6,-8.5062e-05,0.00091802
782,1044.3,3.4551,1088.5,-8.5053e-05,0.00095421
783,1044.7,3.455,1088.5,-8.5045e-05,0.00099012
784,1045,3.4549,1088.5,-8.5036e-05,0.0010257
785,1045.4,3.4548,1088.4,-8.5027e-05,0.0010611
786,1045.8,3.4548,1088.4,-8.5019e-05,0.0010961
787,1046.2,3.4547,1088.3,-8.501e-05,0.0011308
788,1046.5,3.4546,1088.3,-8.5001e-05,0.0011653
789,1046.9,3.4545,1088.3,-8.4993e-05,0.0011995
790,1047.2,3.4544,1088.2,-8.4984e-05,0.0012334
791,1047.6,3.4543,1088.2,-8.4975e-05,0.001267
792,1047.9,3.4542,1088.1,-8.4967e-05,0.0013004
793,1048.3,3.4542,1088.1,-8.4958e-05,0.0013335
794,1048.6,3.4541,1088,-8.4949e-05,0.0013663
795,1049,3.454,1088,-8.494e-05,0.0013988
796,1049.3,3.4539,1088,-8.4932e-05,0.0014311
797,1049.6,3.4538,1087.9,-8.4923e-05,0.0014631
798,1050,3.4537,1087.9,-8.4914e-05,0.0014949
799,1050.3,3.4537,1087.8,-8.4905e-05,0.0015264
800,1050.6,3.4536,1087.8,-8.4896e-05,0.0015576
801,1050.9,3.4535,1087.8,-8.4888e-05,0.0015886
802,1051.3,3.4534,1087.7,-8.4879e-05,0.0016193
803,1051.6,3.4533,1087.7,-8.487e-05,0.0016497
804,1051.9,3.4532,1087.6,-8.4861e-05,0.00168
805,1052.2,3.4531,1087.6,-8.4852e-05,0.0017099
806,1052.5,3.4531,1087.5,-8.4843e-05,0.0017396
807,1052.8,3.453,1087.5,-8.4834e-05,0.0017691
808,1053.1,3.4529,1087.5,-8.4825e-05,0.0017983
809,1053.4,3.4528,1087.4,-8.4817e-05,0.0018273
810,1053.7,3.4527,1087.4,-8.4808e-05,0.001856
811,1054,3.4526,1087.3,-8.4799e-05,0.0018845
812,1054.2,3.4526,1087.3,-8.479e-05,0.0019128
813,1054.5,3.4525,1087.2,-8.4781e-05,0.0019408
814,1054.8,3.4524,1087.2,-8.4772e-05,0.0019686
815,1055.1,3.4523,1087.2,-8.4763e-05,0.0019961
816,1055.3,3.4522,1087.1,-8.4754e-05,0.0020234
817,1055.6,3.4521,1087.1,-8.4745e-05,0.0020505
818,1055.9,3.452,1087,-8.4736e-05,0.0020774
819,1056.1,3.452,1087,-8.4727e-05,0.002104
820,1056.4,3.4519,1087,-8.4717e-05,0.0021304
821,1056.7,3.4518,1086.9,-8.4708e-05,0.0021566
822,1056.9,3.4517,1086.9,-8.4699e-05,0.0021826
823,1057.2,3.4516,1086.8,-8.469e-05,0.0022084
824,1057.4,3.4515,1086.8,-8.4681e-05,0.0022339
825,1057.7,3.4514,1086.7,-8.4672e-05,0.0022592
826,1057.9,3.4514,1086.7,-8.4663e-05,0.0022843
827,1058.2,3.4513,1086.7,-8.4653e-05,0.0023092
