Tempo/s,VazaoEntrada,Level/m,Vazao,DeltaHt,DeltaQx
839,1490.9,4.4628,1755.2,0.0013266,0
840,1490.9,4.4642,1756,0.0013244,2.0936e-05
841,1490.9,4.4655,1756.8,0.0013222,1.5095e-05
842,1490.9,4.4668,1757.7,0.0013199,-1.7261e-05
843,1490.9,4.4681,1758.5,0.0013176,-7.5869e-05
844,1490.9,4.4694,1759.4,0.0013152,-0.00016046
845,1490.9,4.4707,1760.2,0.0013129,-0.00027078
846,1491,4.472,1761,0.0013105,-0.00040655
847,1491.1,4.4733,1761.9,0.0013081,-0.00056752
848,1491.2,4.4747,1762.7,0.0013057,-0.00075341
849,1491.3,4.476,1763.5,0.0013033,-0.00096395
850,1491.4,4.4772,1764.3,0.0013008,-0.0011989
851,1491.6,4.4785,1765.2,0.0012983,-0.0014579
852,1491.7,4.4798,1766,0.0012958,-0.0017408
853,1491.9,4.4811,1766.8,0.0012933,-0.0020473
854,1492.1,4.4824,1767.6,0.0012907,-0.0023771
855,1492.3,4.4837,1768.4,0.0012882,-0.0027299
856,1492.5,4.485,1769.2,0.0012856,-0.0031055
857,1492.8,4.4863,1770,0.0012829,-0.0035036
858,1493,4.4875,1770.9,0.0012803,-0.0039239
859,1493.3,4.4888,1771.7,0.0012777,-0.0043662
860,1493.6,4.4901,1772.5,0.001275,-0.0048301
861,1493.9,4.4914,1773.3,0.0012723,-0.0053155
862,1494.3,4.4926,1774.1,0.0012696,-0.0058219
863,1494.6,4.4939,1774.9,0.0012669,-0.0063492
864,1495,4.4952,1775.6,0.0012641,-0.0068971
865,1495.4,4.4964,1776.4,0.0012613,-0.0074653
866,1495.8,4.4977,1777.2,0.0012585,-0.0080535
867,1496.2,4.4989,1778,0.0012557,-0.0086615
868,1496.7,4.5002,1778.8,0.0012529,-0.009289
869,1497.1,4.5014,1779.6,0.0012501,-0.0099356
870,1497.6,4.5027,1780.4,0.0012472,-0.010601
871,1498.1,4.5039,1781.1,0.0012444,-0.011285
872,1498.6,4.5051,1781.9,0.0012415,-0.011988
873,1499.1,4.5064,1782.7,0.0012386,-0.012709
874,1499.7,4.5076,1783.5,0.0012356,-0.013447
875,1500.3,4.5088,1784.2,0.0012327,-0.014203
876,1500.9,4.5101,1785,0.0012297,-0.014976
877,1501.5,4.5113,1785.8,0.0012268,-0.015766
878,1502.1,4.5125,1786.5,0.0012238,-0.016573
879,1502.8,4.5137,1787.3,0.0012208,-0.017397
880,1503.4,4.5149,1788,0.0012178,-0.018236
881,1504.1,4.5162,1788.8,0.0012147,-0.019092
882,1504.8,4.5174,1789.5,0.0012117,-0.019962
883,1505.5,4.5186,1790.3,0.0012086,-0.020849
884,1506.3,4.5198,1791,0.0012056,-0.02175
885,1507,4.521,1791.8,0.0012025,-0.022666
886,1507.8,4.5222,1792.5,0.0011994,-0.023596
887,1508.6,4.5234,1793.3,0.0011963,-0.024541
888,1509.4,4.5246,1794,0.0011932,-0.0255
889,1510.2,4.5257,1794.7,0.00119,-0.026472
890,1511.1,4.5269,1795.5,0.0011869,-0.027457
891,1512,4.5281,1796.2,0.0011837,-0.028456
892,1512.9,4.5293,1796.9,0.0011805,-0.029467
893,1513.8,4.5305,1797.7,0.0011774,-0.030491
894,1514.7,4.5316,1798.4,0.0011742,-0.031527
895,1515.6,4.5328,1799.1,0.001171,-0.032575
896,1516.6,4.534,1799.8,0.0011677,-0.033635
897,1517.6,4.5351,1800.5,0.0011645,-0.034706
898,1518.6,4.5363,1801.3,0.0011613,-0.035789
899,1519.6,4.5374,1802,0.001158,-0.036882
900,1520.6,4.5386,1802.7,0.0011548,-0.037985
901,1521.7,4.5397,1803.4,0.0011515,-0.039099
902,1522.8,4.5409,1804.1,0.0011482,-0.040223
903,1523.9,4.542,1804.8,0.0011449,-0.041357
904,1525,4.5432,1805.5,0.0011416,-0.042501
905,1526.1,4.5443,1806.2,0.0011383,-0.043653
906,1527.2,4.5454,1806.9,0.001135,-0.044814
907,1528.4,4.5466,1807.6,0.0011317,-0.045984
908,1529.6,4.5477,1808.3,0.0011283,-0.047163
909,1530.8,4.5488,1808.9,0.001125,-0.048349
910,1532,4.5499,1809.6,0.0011217,-0.049543
911,1533.2,4.551,1810.3,0.0011183,-0.050745
912,1534.5,4.5521,1811,0.0011149,-0.051954
913,1535.7,4.5533,1811.7,0.0011116,-0.05317
914,1537,4.5544,1812.3,0.0011082,-0.054393
915,1538.3,4.5555,1813,0.0011048,-0.055623
916,1539.6,4.5566,1813.7,0.0011014,-0.056858
917,1541,4.5576,1814.3,0.001098,-0.0581
918,1542.3,4.5587,1815,0.0010946,-0.059347
919,1543.7,4.5598,1815.7,0.0010912,-0.060599
920,1545.1,4.5609,1816.3,0.0010878,-0.061857
921,1546.5,4.562,1817,0.0010843,-0.063119
922,1547.9,4.5631,1817.6,0.0010809,-0.064386
923,1549.3,4.5641,1818.3,0.0010775,-0.065658
924,1550.8,4.5652,1818.9,0.001074,-0.066933
925,1552.2,4.5663,1819.6,0.0010706,-0.068212
926,1553.7,4.5673,1820.2,0.0010671,-0.069495
927,1555.2,4.5684,1820.8,0.0010637,-0.070781
928,1556.7,4.5695,1821.5,0.0010602,-0.07207
929,1558.2,4.5705,1822.1,0.0010567,-0.073362
930,1559.8,4.5716,1822.7,0.0010533,-0.074657
931,1561.3,4.5726,1823.4,0.0010498,-0.075953
932,1562.9,4.5737,1824,0.0010463,-0.077252
933,1564.5,4.5747,1824.6,0.0010428,-0.078552
934,1566.1,4.5757,1825.2,0.0010393,-0.079854
935,1567.7,4.5768,1825.9,0.0010358,-0.081157
936,1569.4,4.5778,1826.5,0.0010323,-0.082461
937,1571,4.5788,1827.1,0.0010288,-0.083766
938,1572.7,4.5798,1827.7,0.0010253,-0.085072
939,1574.3,4.5809,1828.3,0.0010218,-0.086377
940,1576,4.5819,1828.9,0.0010183,-0.087683
941,1577.7,4.5829,1829.5,0.0010148,-0.088988
942,1579.5,4.5839,1830.1,0.0010113,-0.090293
943,1581.2,4.5849,1830.7,0.0010078,-0.091597
944,1582.9,4.5859,1831.3,0.0010042,-0.0929
945,1584.7,4.5869,1831.9,0.0010007,-0.094202
946,1586.5,4.5879,1832.5,0.0009972,-0.095502
947,1588.2,4.5889,1833.1,0.00099368,-0.096801
948,1590,4.5899,1833.7,0.00099015,-0.098097
949,1591.9,4.5908,1834.3,0.00098662,-0.099392
950,1593.7,4.5918,1834.8,0.00098309,-0.10068
951,1595.5,4.5928,1835.4,0.00097956,-0.10197
952,1597.4,4.5938,1836,0.00097602,-0.10326
953,1599.2,4.5947,1836.6,0.00097249,-0.10454
954,1601.1,4.5957,1837.1,0.00096895,-0.10582
955,1603,4.5967,1837.7,0.00096541,-0.1071
956,1604.9,4.5976,1838.3,0.00096187,-0.10837
957,1606.8,4.5986,1838.8,0.00095833,-0.10964
958,1608.7,4.5995,1839.4,0.00095479,-0.11091
959,1610.6,4.6005,1839.9,0.00095125,-0.11217
960,1612.5,4.6014,1840.5,0.00094771,-0.11343
961,1614.5,4.6024,1841.1,0.00094417,-0.11468
962,1616.4,4.6033,1841.6,0.00094063,-0.11592
963,1618.4,4.6042,1842.1,0.00093709,-0.11716
964,1620.4,4.6052,1842.7,0.00093355,-0.1184
965,1622.4,4.6061,1843.2,0.00093,-0.11963
966,1624.4,4.607,1843.8,0.00092646,-0.12085
967,1626.4,4.6079,1844.3,0.00092292,-0.12207
968,1628.4,4.6089,1844.8,0.00091938,-0.12328
969,1630.4,4.6098,1845.4,0.00091584,-0.12449
970,1632.5,4.6107,1845.9,0.0009123,-0.12568
971,1634.5,4.6116,1846.4,0.00090876,-0.12688
972,1636.6,4.6125,1847,0.00090522,-0.12806
973,1638.6,4.6134,1847.5,0.00090168,-0.12924
974,1640.7,4.6143,1848,0.00089814,-0.13041
975,1642.8,4.6152,1848.5,0.00089461,-0.13157
976,1644.9,4.6161,1849,0.00089107,-0.13272
977,1647,4.6169,1849.5,0.00088754,-0.13387
978,1649.1,4.6178,1850,0.00088401,-0.13501
979,1651.2,4.6187,1850.6,0.00088047,-0.13614
980,1653.3,4.6196,1851.1,0.00087694,-0.13726
981,1655.4,4.6204,1851.6,0.00087341,-0.13837
982,1657.6,4.6213,1852.1,0.00086989,-0.13948
983,1659.7,4.6222,1852.6,0.00086636,-0.14057
984,1661.9,4.623,1853,0.00086284,-0.14166
985,1664,4.6239,1853.5,0.00085931,-0.14274
986,1666.2,4.6247,1854,0.00085579,-0.1438
987,1668.3,4.6256,1854.5,0.00085227,-0.14486
988,1670.5,4.6264,1855,0.00084876,-0.14591
989,1672.7,4.6273,1855.5,0.00084524,-0.14695
990,1674.9,4.6281,1856,0.00084173,-0.14798
991,1677.1,4.6289,1856.4,0.00083822,-0.14899
992,1679.2,4.6298,1856.9,0.00083471,-0.15
993,1681.4,4.6306,1857.4,0.0008312,-0.151
994,1683.6,4.6314,1857.9,0.0008277,-0.15198
995,1685.8,4.6322,1858.3,0.00082419,-0.15296
996,1688.1,4.6331,1858.8,0.00082069,-0.15392
997,1690.3,4.6339,1859.2,0.00081719,-0.15488
998,1692.5,4.6347,1859.7,0.0008137,-0.15582
999,1694.7,4.6355,1860.2,0.00081021,-0.15675
1000,1696.9,4.6363,1860.6,0.00080672,-0.15767
1001,1699.2,4.6371,1861.1,0.00080323,-0.15858
1002,1701.4,4.6379,1861.5,0.00079974,-0.15947
1003,1703.6,4.6387,1862,0.00079626,-0.16036
1004,1705.9,4.6395,1862.4,0.00079278,-0.16123
1005,1708.1,4.6403,1862.8,0.0007893,-0.16209
1006,1710.4,4.641,1863.3,0.00078583,-0.16294
1007,1712.6,4.6418,1863.7,0.00078236,-0.16377
1008,1714.9,4.6426,1864.2,0.00077889,-0.1646
1009,1717.1,4.6434,1864.6,0.00077542,-0.16541
1010,1719.4,4.6441,1865,0.00077196,-0.16621
1011,1721.6,4.6449,1865.5,0.0007685,-0.16699
1012,1723.9,4.6457,1865.9,0.00076504,-0.16777
1013,1726.1,4.6464,1866.3,0.00076159,-0.16853
1014,1728.4,4.6472,1866.7,0.00075813,-0.16928
1015,1730.6,4.6479,1867.1,0.00075469,-0.17001
1016,1732.9,4.6487,1867.6,0.00075124,-0.17073
1017,1735.2,4.6494,1868,0.0007478,-0.17144
1018,1737.4,4.6502,1868.4,0.00074436,-0.17214
1019,1739.7,4.6509,1868.8,0.00074092,-0.17282
1020,1741.9,4.6516,1869.2,0.00073749,-0.17349
1021,1744.2,4.6524,1869.6,0.00073406,-0.17415
1022,1746.5,4.6531,1870,0.00073063,-0.17479
1023,1748.7,4.6538,1870.4,0.00072721,-0.17542
