396,401.39,2.167,445.46,0.0018531,-0.064006
397,402.3,2.1688,446.11,0.0018541,-0.064812
398,403.22,2.1707,446.77,0.001855,-0.065615
399,404.14,2.1725,447.42,0.0018559,-0.066417
400,405.06,2.1744,448.07,0.0018567,-0.067216
401,405.99,2.1762,448.73,0.0018574,-0.068012
402,406.92,2.1781,449.38,0.0018581,-0.068806
403,407.86,2.18,450.04,0.0018587,-0.069597
404,408.8,2.1818,450.69,0.0018592,-0.070385
405,409.74,2.1837,451.35,0.0018596,-0.071171
406,410.69,2.1855,452,0.00186,-0.071953
407,411.64,2.1874,452.66,0.0018602,-0.072732
408,412.6,2.1893,453.31,0.0018605,-0.073508
409,413.56,2.1911,453.97,0.0018606,-0.074281
410,414.52,2.193,454.62,0.0018607,-0.07505
411,415.48,2.1948,455.28,0.0018607,-0.075815
412,416.45,2.1967,455.93,0.0018606,-0.076576
413,417.42,2.1986,456.58,0.0018605,-0.077334
414,418.4,2.2004,457.24,0.0018603,-0.078088
415,419.38,2.2023,457.89,0.00186,-0.078837
416,420.36,2.2041,458.55,0.0018597,-0.079583
417,421.34,2.206,459.2,0.0018593,-0.080324
418,422.33,2.2079,459.85,0.0018588,-0.081061
419,423.32,2.2097,460.5,0.0018582,-0.081793
420,424.31,2.2116,461.16,0.0018576,-0.082521
421,425.31,2.2134,461.81,0.0018569,-0.083244
422,426.3,2.2153,462.46,0.0018562,-0.083962
423,427.3,2.2171,463.11,0.0018553,-0.084675
424,428.31,2.219,463.76,0.0018545,-0.085384
425,429.31,2.2209,464.41,0.0018535,-0.086087
426,430.32,2.2227,465.06,0.0018525,-0.086785
427,431.32,2.2246,465.71,0.0018514,-0.087478
428,432.34,2.2264,466.36,0.0018502,-0.088165
429,433.35,2.2282,467.01,0.001849,-0.088847
430,434.36,2.2301,467.65,0.0018477,-0.089524
431,435.38,2.2319,468.3,0.0018464,-0.090195
432,436.4,2.2338,468.95,0.001845,-0.09086
433,437.42,2.2356,469.59,0.0018435,-0.09152
434,438.44,2.2375,470.24,0.001842,-0.092173
435,439.46,2.2393,470.88,0.0018404,-0.092821
436,440.48,2.2411,471.53,0.0018387,-0.093463
437,441.51,2.243,472.17,0.001837,-0.094099
438,442.53,2.2448,472.81,0.0018352,-0.094728
439,443.56,2.2466,473.45,0.0018334,-0.095352
440,444.59,2.2485,474.09,0.0018314,-0.095969
441,445.62,2.2503,474.73,0.0018295,-0.096579
442,446.65,2.2521,475.37,0.0018275,-0.097183
443,447.68,2.2539,476.01,0.0018254,-0.097781
444,448.71,2.2558,476.64,0.0018232,-0.098372
445,449.75,2.2576,477.28,0.001821,-0.098957
446,450.78,2.2594,477.91,0.0018188,-0.099535
447,451.81,2.2612,478.55,0.0018164,-0.10011
448,452.85,2.263,479.18,0.0018141,-0.10067
449,453.88,2.2648,479.81,0.0018116,-0.10123
450,454.92,2.2666,480.44,0.0018092,-0.10178
451,455.95,2.2684,481.07,0.0018066,-0.10232
452,456.99,2.2703,481.7,0.001804,-0.10286
453,458.03,2.272,482.33,0.0018014,-0.10339
454,459.06,2.2738,482.95,0.0017987,-0.10391
455,460.1,2.2756,483.58,0.0017959,-0.10443
456,461.13,2.2774,484.2,0.0017931,-0.10493
457,462.17,2.2792,484.82,0.0017902,-0.10543
458,463.2,2.281,485.45,0.0017873,-0.10593
459,464.24,2.2828,486.07,0.0017844,-0.10641
460,465.27,2.2846,486.68,0.0017813,-0.10689
461,466.31,2.2863,487.3,0.0017783,-0.10736
462,467.34,2.2881,487.92,0.0017752,-0.10783
463,468.37,2.2899,488.53,0.001772,-0.10828
464,469.41,2.2916,489.15,0.0017688,-0.10873
465,470.44,2.2934,489.76,0.0017655,-0.10917
466,471.47,2.2952,490.37,0.0017622,-0.10961
467,472.5,2.2969,490.98,0.0017588,-0.11003
468,473.53,2.2987,491.59,0.0017554,-0.11045
469,474.56,2.3004,492.2,0.001752,-0.11086
470,475.58,2.3022,492.8,0.0017485,-0.11126
471,476.61,2.3039,493.4,0.0017449,-0.11166
