Tempo/s,VazaoEntrada,Level/m,Vazao,DeltaHt,DeltaQx
1675,1490.9,5.032,1626.6,-5.6358e-05,0
1676,1491.9,5.0319,1626.6,-5.6356e-05,1.8279e-05
1677,1493,5.0319,1626.6,-5.6354e-05,3.6457e-05
1678,1494,5.0318,1626.5,-5.6352e-05,5.4535e-05
1679,1495,5.0318,1626.5,-5.635e-05,7.2511e-05
1680,1496,5.0317,1626.5,-5.6348e-05,9.0388e-05
1681,1497,5.0316,1626.5,-5.6345e-05,0.00010816
1682,1497.9,5.0316,1626.4,-5.6343e-05,0.00012584
1683,1498.9,5.0315,1626.4,-5.6341e-05,0.00014342
1684,1499.9,5.0315,1626.4,-5.6339e-05,0.0001609
1685,1500.8,5.0314,1626.3,-5.6337e-05,0.00017828
1686,1501.8,5.0314,1626.3,-5.6335e-05,0.00019556
1687,1502.7,5.0313,1626.3,-5.6333e-05,0.00021275
1688,1503.7,5.0313,1626.3,-5.633e-05,0.00022984
1689,1504.6,5.0312,1626.2,-5.6328e-05,0.00024683
1690,1505.5,5.0311,1626.2,-5.6326e-05,0.00026372
1691,1506.5,5.0311,1626.2,-5.6324e-05,0.00028052
1692,1507.4,5.031,1626.1,-5.6322e-05,0.00029722
1693,1508.3,5.031,1626.1,-5.632e-05,0.00031383
1694,1509.2,5.0309,1626.1,-5.6317e-05,0.00033034
1695,1510.1,5.0309,1626.1,-5.6315e-05,0.00034676
1696,1510.9,5.0308,1626,-5.6313e-05,0.00036308
1697,1511.8,5.0307,1626,-5.6311e-05,0.00037931
1698,1512.7,5.0307,1626,-5.6309e-05,0.00039545
1699,1513.6,5.0306,1625.9,-5.6307e-05,0.00041149
1700,1514.4,5.0306,1625.9,-5.6305e-05,0.00042744
1701,1515.3,5.0305,1625.9,-5.6302e-05,0.0004433
1702,1516.1,5.0305,1625.9,-5.63e-05,0.00045907
1703,1517,5.0304,1625.8,-5.6298e-05,0.00047474
1704,1517.8,5.0304,1625.8,-5.6296e-05,0.00049032
1705,1518.6,5.0303,1625.8,-5.6294e-05,0.00050581
1706,1519.5,5.0302,1625.7,-5.6292e-05,0.00052122
1707,1520.3,5.0302,1625.7,-5.6289e-05,0.00053653
1708,1521.1,5.0301,1625.7,-5.6287e-05,0.00055175
1709,1521.9,5.0301,1625.7,-5.6285e-05,0.00056688
1710,1522.7,5.03,1625.6,-5.6283e-05,0.00058192
1711,1523.5,5.03,1625.6,-5.6281e-05,0.00059688
1712,1524.3,5.0299,1625.6,-5.6279e-05,0.00061174
1713,1525.1,5.0298,1625.6,-5.6277e-05,0.00062652
1714,1525.8,5.0298,1625.5,-5.6274e-05,0.00064121
1715,1526.6,5.0297,1625.5,-5.6272e-05,0.00065582
1716,1527.4,5.0297,1625.5,-5.627e-05,0.00067034
1717,1528.1,5.0296,1625.4,-5.6268e-05,0.00068477
1718,1528.9,5.0296,1625.4,-5.6266e-05,0.00069911
1719,1529.6,5.0295,1625.4,-5.6264e-05,0.00071337
1720,1530.4,5.0295,1625.4,-5.6261e-05,0.00072755
1721,1531.1,5.0294,1625.3,-5.6259e-05,0.00074164
1722,1531.8,5.0293,1625.3,-5.6257e-05,0.00075564
1723,1532.6,5.0293,1625.3,-5.6255e-05,0.00076957
1724,1533.3,5.0292,1625.2,-5.6253e-05,0.0007834
1725,1534,5.0292,1625.2,-5.6251e-05,0.00079716
1726,1534.7,5.0291,1625.2,-5.6249e-05,0.00081083
1727,1535.4,5.0291,1625.2,-5.6246e-05,0.00082442
1728,1536.1,5.029,1625.1,-5.6244e-05,0.00083793
1729,1536.8,5.0289,1625.1,-5.6242e-05,0.00085136
1730,1537.5,5.0289,1625.1,-5.624e-05,0.0008647
1731,1538.2,5.0288,1625,-5.6238e-05,0.00087797
1732,1538.8,5.0288,1625,-5.6236e-05,0.00089115
1733,1539.5,5.0287,1625,-5.6233e-05,0.00090425
1734,1540.2,5.0287,1625,-5.6231e-05,0.00091728
1735,1540.8,5.0286,1624.9,-5.6229e-05,0.00093022
1736,1541.5,5.0286,1624.9,-5.6227e-05,0.00094309
1737,1542.2,5.0285,1624.9,-5.6225e-05,0.00095588
1738,1542.8,5.0284,1624.8,-5.6223e-05,0.00096859
1739,1543.4,5.0284,1624.8,-5.622e-05,0.00098122
1740,1544.1,5.0283,1624.8,-5.6218e-05,0.00099377
1741,1544.7,5.0283,1624.8,-5.6216e-05,0.0010062
1742,1545.3,5.0282,1624.7,-5.6214e-05,0.0010186
1743,1546,5.0282,1624.7,-5.6212e-05,0.001031
1744,1546.6,5.0281,1624.7,-5.621e-05,0.0010432
1745,1547.2,5.028,1624.7,-5.6208e-05,0.0010554
1746,1547.8,5.028,1624.6,-5.6205e-05,0.0010675
1747,1548.4,5.0279,1624.6,-5.6203e-05,0.0010795
1748,1549,5.0279,1624.6,-5.6201e-05,0.0010915
1749,1549.6,5.0278,1624.5,-5.6199e-05,0.0011033
1750,1550.2,5.0278,1624.5,-5.6197e-05,0.0011151
1751,1550.8,5.0277,1624.5,-5.6195e-05,0.0011269
1752,1551.4,5.0277,1624.5,-5.6192e-05,0.0011385
1753,1551.9,5.0276,1624.4,-5.619e-05,0.0011501
1754,1552.5,5.0275,1624.4,-5.6188e-05,0.0011616
1755,1553.1,5.0275,1624.4,-5.6186e-05,0.001173
