Tempo/s,VazaoEntrada,Level/m,Vazao,DeltaHt,DeltaQx
239,1490.9,4.3289,1536.2,-3.737e-05,0
240,1491.3,4.3289,1536.2,-3.7425e-05,1.9824e-05
241,1491.7,4.3288,1536.3,-3.748e-05,3.9505e-05
242,1492.1,4.3288,1536.3,-3.7534e-05,5.9044e-05
243,1492.5,4.3288,1536.3,-3.7587e-05,7.8442e-05
244,1492.9,4.3287,1536.4,-3.7641e-05,9.7699e-05
245,1493.3,4.3287,1536.4,-3.7693e-05,0.00011682
246,1493.7,4.3287,1536.5,-3.7746e-05,0.0001358
247,1494.1,4.3286,1536.5,-3.7797e-05,0.00015464
248,1494.5,4.3286,1536.6,-3.7849e-05,0.00017334
249,1494.9,4.3285,1536.6,-3.79e-05,0.00019191
250,1495.3,4.3285,1536.6,-3.7951e-05,0.00021035
251,1495.7,4.3285,1536.7,-3.8001e-05,0.00022865
252,1496,4.3284,1536.7,-3.8051e-05,0.00024682
253,1496.4,4.3284,1536.7,-3.81e-05,0.00026485
254,1496.8,4.3283,1536.8,-3.8149e-05,0.00028275
255,1497.1,4.3283,1536.8,-3.8198e-05,0.00030053
256,1497.5,4.3283,1536.9,-3.8246e-05,0.00031817
257,1497.9,4.3282,1536.9,-3.8294e-05,0.00033569
258,1498.2,4.3282,1536.9,-3.8342e-05,0.00035307
259,1498.6,4.3282,1537,-3.8389e-05,0.00037033
260,1498.9,4.3281,1537,-3.8435e-05,0.00038747
261,1499.3,4.3281,1537,-3.8482e-05,0.00040448
262,1499.6,4.328,1537.1,-3.8528e-05,0.00042136
263,1499.9,4.328,1537.1,-3.8573e-05,0.00043812
264,1500.3,4.328,1537.1,-3.8619e-05,0.00045476
265,1500.6,4.3279,1537.2,-3.8664e-05,0.00047127
266,1501,4.3279,1537.2,-3.8708e-05,0.00048766
267,1501.3,4.3278,1537.2,-3.8752e-05,0.00050394
268,1501.6,4.3278,1537.3,-3.8796e-05,0.00052009
269,1501.9,4.3278,1537.3,-3.884e-05,0.00053613
270,1502.3,4.3277,1537.3,-3.8883e-05,0.00055204
271,1502.6,4.3277,1537.3,-3.8925e-05,0.00056784
272,1502.9,4.3277,1537.4,-3.8968e-05,0.00058352
273,1503.2,4.3276,1537.4,-3.901e-05,0.00059909
274,1503.5,4.3276,1537.4,-3.9052e-05,0.00061454
275,1503.8,4.3275,1537.5,-3.9093e-05,0.00062988
276,1504.1,4.3275,1537.5,-3.9134e-05,0.00064511
277,1504.4,4.3275,1537.5,-3.9175e-05,0.00066022
278,1504.7,4.3274,1537.5,-3.9215e-05,0.00067522
279,1505,4.3274,1537.6,-3.9255e-05,0.00069011
280,1505.3,4.3273,1537.6,-3.9295e-05,0.00070489
281,1505.6,4.3273,1537.6,-3.9334e-05,0.00071956
282,1505.9,4.3273,1537.6,-3.9374e-05,0.00073412
283,1506.2,4.3272,1537.7,-3.9412e-05,0.00074858
284,1506.5,4.3272,1537.7,-3.9451e-05,0.00076292
285,1506.7,4.3271,1537.7,-3.9489e-05,0.00077716
286,1507,4.3271,1537.7,-3.9527e-05,0.00079129
287,1507.3,4.3271,1537.7,-3.9564e-05,0.00080532
288,1507.6,4.327,1537.8,-3.9602e-05,0.00081925
289,1507.8,4.327,1537.8,-3.9639e-05,0.00083307
290,1508.1,4.3269,1537.8,-3.9675e-05,0.00084679
291,1508.4,4.3269,1537.8,-3.9712e-05,0.0008604
292,1508.6,4.3269,1537.9,-3.9748e-05,0.00087392
293,1508.9,4.3268,1537.9,-3.9783e-05,0.00088733
294,1509.2,4.3268,1537.9,-3.9819e-05,0.00090064
295,1509.4,4.3267,1537.9,-3.9854e-05,0.00091386
296,1509.7,4.3267,1537.9,-3.9889e-05,0.00092697
297,1509.9,4.3267,1538,-3.9924e-05,0.00093999
298,1510.2,4.3266,1538,-3.9958e-05,0.00095291
299,1510.4,4.3266,1538,-3.9992e-05,0.00096573
300,1510.7,4.3265,1538,-4.0026e-05,0.00097846
301,1510.9,4.3265,1538,-4.0059e-05,0.00099109
302,1511.2,4.3265,1538,-4.0092e-05,0.0010036
303,1511.4,4.3264,1538.1,-4.0125e-05,0.0010161
304,1511.7,4.3264,1538.1,-4.0158e-05,0.0010284
305,1511.9,4.3263,1538.1,-4.019e-05,0.0010407
306,1512.1,4.3263,1538.1,-4.0223e-05,0.0010528
307,1512.4,4.3263,1538.1,-4.0254e-05,0.0010649
308,1512.6,4.3262,1538.1,-4.0286e-05,0.0010769
309,1512.8,4.3262,1538.1,-4.0317e-05,0.0010888
310,1513,4.3261,1538.2,-4.0348e-05,0.0011006
311,1513.3,4.3261,1538.2,-4.0379e-05,0.0011123
312,1513.5,4.3261,1538.2,-4.041e-05,0.0011239
313,1513.7,4.326,1538.2,-4.044e-05,0.0011355
314,1513.9,4.326,1538.2,-4.047e-05,0.0011469
315,1514.1,4.3259,1538.2,-4.05e-05,0.0011583
316,1514.4,4.3259,1538.2,-4.053e-05,0.0011696
317,1514.6,4.3259,1538.3,-4.0559e-05,0.0011808
318,1514.8,4.3258,1538.3,-4.0588e-05,0.0011919
319,1515,4.3258,1538.3,-4.0617e-05,0.0012029
320,1515.2,4.3257,1538.3,-4.0646e-05,0.0012138
321,1515.4,4.3257,1538.3,-4.0674e-05,0.0012247
322,1515.6,4.3257,1538.3,-4.0702e-05,0.0012355
323,1515.8,4.3256,1538.3,-4.073e-05,0.0012462
324,1516,4.3256,1538.3,-4.0758e-05,0.0012568
325,1516.2,4.3255,1538.3,-4.0785e-05,0.0012673
326,1516.4,4.3255,1538.4,-4.0812e-05,0.0012778
327,1516.6,4.3255,1538.4,-4.0839e-05,0.0012882
328,1516.8,4.3254,1538.4,-4.0866e-05,0.0012985
329,1517,4.3254,1538.4,-4.0893e-05,0.0013087
330,1517.2,4.3253,1538.4,-4.0919e-05,0.0013188
331,1517.3,4.3253,1538.4,-4.0945e-05,0.0013289
332,1517.5,4.3252,1538.4,-4.0971e-05,0.0013389
333,1517.7,4.3252,1538.4,-4.0997e-05,0.0013488
334,1517.9,4.3252,1538.4,-4.1022e-05,0.0013586
335,1518.1,4.3251,1538.4,-4.1048e-05,0.0013684
336,1518.2,4.3251,1538.4,-4.1073e-05,0.0013781
337,1518.4,4.325,1538.4,-4.1097e-05,0.0013877
338,1518.6,4.325,1538.4,-4.1122e-05,0.0013972
339,1518.8,4.325,1538.5,-4.1147e-05,0.0014067
340,1518.9,4.3249,1538.5,-4.1171e-05,0.0014161
341,1519.1,4.3249,1538.5,-4.1195e-05,0.0014254
342,1519.3,4.3248,1538.5,-4.1219e-05,0.0014347
343,1519.5,4.3248,1538.5,-4.1242e-05,0.0014439
344,1519.6,4.3248,1538.5,-4.1266e-05,0.001453
345,1519.8,4.3247,1538.5,-4.1289e-05,0.001462
346,1519.9,4.3247,1538.5,-4.1312e-05,0.001471
347,1520.1,4.3246,1538.5,-4.1335e-05,0.0014799
348,1520.3,4.3246,1538.5,-4.1357e-05,0.0014887
349,1520.4,4.3245,1538.5,-4.138e-05,0.0014975
350,1520.6,4.3245,1538.5,-4.1402e-05,0.0015062
351,1520.7,4.3245,1538.5,-4.1424e-05,0.0015148
352,1520.9,4.3244,1538.5,-4.1446e-05,0.0015234
353,1521,4.3244,1538.5,-4.1468e-05,0.0015319
354,1521.2,4.3243,1538.5,-4.1489e-05,0.0015403
355,1521.3,4.3243,1538.5,-4.1511e-05,0.0015487
356,1521.5,4.3243,1538.5,-4.1532e-05,0.001557
357,1521.6,4.3242,1538.5,-4.1553e-05,0.0015653
358,1521.8,4.3242,1538.5,-4.1574e-05,0.0015735
359,1521.9,4.3241,1538.5,-4.1594e-05,0.0015816
360,1522.1,4.3241,1538.5,-4.1615e-05,0.0015896
361,1522.2,4.324,1538.5,-4.1635e-05,0.0015976
