Tempo/s,VazaoEntrada,Level/m,Vazao,DeltaHt,DeltaQx
384,1033.8,3.2321,1146.4,0.0016053,0
385,1033.7,3.2337,1147.5,0.0016122,4.6893e-05
386,1033.7,3.2354,1148.5,0.001619,6.3882e-05
387,1033.7,3.237,1149.6,0.0016257,5.1318e-05
388,1033.7,3.2386,1150.6,0.0016324,9.5548e-06
389,1033.7,3.2403,1151.7,0.001639,-6.1058e-05
390,1033.7,3.2419,1152.8,0.0016456,-0.00016017
391,1033.8,3.2436,1153.9,0.001652,-0.00028744
392,1033.9,3.2453,1154.9,0.0016584,-0.0004425
393,1033.9,3.2469,1156,0.0016648,-0.00062503
394,1034,3.2486,1157.1,0.001671,-0.00083466
395,1034.2,3.2503,1158.2,0.0016772,-0.0010711
396,1034.3,3.252,1159.3,0.0016833,-0.0013339
397,1034.5,3.2537,1160.4,0.0016894,-0.0016228
398,1034.6,3.2554,1161.5,0.0016954,-0.0019374
399,1034.8,3.2571,1162.6,0.0017013,-0.0022775
400,1035,3.2588,1163.7,0.0017071,-0.0026426
401,1035.3,3.2605,1164.8,0.0017129,-0.0030324
402,1035.5,3.2622,1165.9,0.0017185,-0.0034466
403,1035.8,3.264,1167,0.0017241,-0.0038849
404,1036.1,3.2657,1168.1,0.0017297,-0.0043468
405,1036.4,3.2674,1169.3,0.0017351,-0.0048322
406,1036.7,3.2692,1170.4,0.0017405,-0.0053406
407,1037,3.2709,1171.5,0.0017458,-0.0058717
408,1037.4,3.2727,1172.7,0.001751,-0.0064251
409,1037.7,3.2745,1173.8,0.0017561,-0.0070007
410,1038.1,3.2762,1174.9,0.0017612,-0.0075979
411,1038.5,3.278,1176.1,0.0017662,-0.0082165
412,1039,3.2798,1177.2,0.0017711,-0.0088562
413,1039.4,3.2815,1178.4,0.0017759,-0.0095167
414,1039.9,3.2833,1179.5,0.0017806,-0.010197
415,1040.4,3.2851,1180.7,0.0017853,-0.010898
416,1040.9,3.2869,1181.8,0.0017899,-0.011619
417,1041.4,3.2887,1183,0.0017944,-0.012359
418,1041.9,3.2905,1184.1,0.0017988,-0.013118
419,1042.5,3.2923,1185.3,0.0018031,-0.013896
420,1043,3.2941,1186.5,0.0018073,-0.014693
421,1043.6,3.296,1187.6,0.0018115,-0.015508
422,1044.2,3.2978,1188.8,0.0018156,-0.01634
423,1044.9,3.2996,1190,0.0018196,-0.01719
424,1045.5,3.3014,1191.1,0.0018235,-0.018057
425,1046.2,3.3033,1192.3,0.0018273,-0.018941
426,1046.8,3.3051,1193.5,0.001831,-0.019842
427,1047.5,3.3069,1194.7,0.0018347,-0.020759
428,1048.3,3.3088,1195.9,0.0018383,-0.021692
429,1049,3.3106,1197,0.0018417,-0.02264
430,1049.8,3.3125,1198.2,0.0018451,-0.023604
431,1050.5,3.3143,1199.4,0.0018485,-0.024583
432,1051.3,3.3162,1200.6,0.0018517,-0.025576
433,1052.1,3.318,1201.8,0.0018548,-0.026584
434,1052.9,3.3199,1203,0.0018579,-0.027606
435,1053.8,3.3218,1204.2,0.0018608,-0.028642
436,1054.6,3.3236,1205.4,0.0018637,-0.029691
437,1055.5,3.3255,1206.6,0.0018665,-0.030753
438,1056.4,3.3274,1207.8,0.0018692,-0.031828
439,1057.3,3.3292,1209,0.0018719,-0.032916
440,1058.2,3.3311,1210.2,0.0018744,-0.034016
441,1059.2,3.333,1211.4,0.0018768,-0.035128
442,1060.1,3.3349,1212.6,0.0018792,-0.036251
443,1061.1,3.3368,1213.8,0.0018815,-0.037386
