Tempo/s,VazaoEntrada,Level/m,Vazao,DeltaHt,DeltaQx
244,1033.8,4.1285,1180.4,-9.8877e-05,0
245,1035.1,4.1284,1180.6,-9.9041e-05,3.7934e-05
246,1036.4,4.1283,1180.8,-9.9205e-05,7.5699e-05
247,1037.7,4.1282,1180.9,-9.9367e-05,0.00011329
248,1039,4.1281,1181.1,-9.9528e-05,0.00015072
249,1040.2,4.128,1181.2,-9.9688e-05,0.00018797
250,1041.5,4.1279,1181.4,-9.9846e-05,0.00022506
251,1042.7,4.1278,1181.5,-0.0001,0.00026197
252,1044,4.1277,1181.6,-0.00010016,0.00029871
253,1045.2,4.1276,1181.8,-0.00010031,0.00033528
254,1046.4,4.1275,1181.9,-0.00010047,0.00037169
255,1047.6,4.1274,1182.1,-0.00010062,0.00040792
256,1048.8,4.1273,1182.2,-0.00010077,0.00044398
257,1050,4.1272,1182.3,-0.00010092,0.00047987
258,1051.2,4.1271,1182.5,-0.00010107,0.00051559
259,1052.4,4.127,1182.6,-0.00010122,0.00055113
260,1053.6,4.1269,1182.7,-0.00010137,0.00058651
261,1054.7,4.1268,1182.9,-0.00010151,0.00062172
262,1055.9,4.1267,1183,-0.00010166,0.00065676
263,1057,4.1266,1183.1,-0.0001018,0.00069162
264,1058.1,4.1265,1183.2,-0.00010194,0.00072632
265,1059.2,4.1264,1183.4,-0.00010208,0.00076084
266,1060.4,4.1263,1183.5,-0.00010222,0.0007952
267,1061.5,4.1262,1183.6,-0.00010236,0.00082938
268,1062.6,4.1261,1183.7,-0.0001025,0.0008634
269,1063.6,4.126,1183.8,-0.00010264,0.00089724
270,1064.7,4.1259,1184,-0.00010277,0.00093092
271,1065.8,4.1258,1184.1,-0.00010291,0.00096442
272,1066.9,4.1257,1184.2,-0.00010304,0.00099776
273,1067.9,4.1256,1184.3,-0.00010318,0.0010309
274,1069,4.1255,1184.4,-0.00010331,0.0010639
275,1070,4.1254,1184.5,-0.00010344,0.0010968
276,1071,4.1253,1184.6,-0.00010357,0.0011294
277,1072,4.1252,1184.7,-0.0001037,0.0011619
278,1073,4.1251,1184.8,-0.00010382,0.0011942
279,1074.1,4.125,1184.9,-0.00010395,0.0012264
280,1075,4.1249,1185,-0.00010408,0.0012584
281,1076,4.1248,1185.1,-0.0001042,0.0012902
282,1077,4.1247,1185.2,-0.00010432,0.0013218
283,1078,4.1246,1185.3,-0.00010445,0.0013533
284,1079,4.1245,1185.4,-0.00010457,0.0013847
285,1079.9,4.1244,1185.5,-0.00010469,0.0014158
286,1080.9,4.1243,1185.6,-0.00010481,0.0014468
287,1081.8,4.1241,1185.7,-0.00010493,0.0014776
288,1082.7,4.124,1185.8,-0.00010505,0.0015083
289,1083.7,4.1239,1185.9,-0.00010516,0.0015388
290,1084.6,4.1238,1186,-0.00010528,0.0015691
291,1085.5,4.1237,1186.1,-0.0001054,0.0015993
292,1086.4,4.1236,1186.2,-0.00010551,0.0016293
293,1087.3,4.1235,1186.3,-0.00010562,0.0016591
