Tempo/s,VazaoEntrada,Level/m,Vazao,DeltaHt,DeltaQx
979,1033.8,4.3328,1201.8,-0.00012797,0
980,1035.1,4.3326,1201.7,-0.00012796,3.7934e-05
981,1036.4,4.3325,1201.7,-0.00012794,7.5699e-05
982,1037.7,4.3324,1201.6,-0.00012793,0.00011329
983,1039,4.3322,1201.6,-0.00012792,0.00015072
984,1040.2,4.3321,1201.5,-0.00012791,0.00018797
985,1041.5,4.332,1201.5,-0.00012789,0.00022506
986,1042.7,4.3319,1201.4,-0.00012788,0.00026197
987,1044,4.3317,1201.3,-0.00012787,0.00029871
988,1045.2,4.3316,1201.3,-0.00012786,0.00033528
989,1046.4,4.3315,1201.2,-0.00012784,0.00037169
990,1047.6,4.3314,1201.2,-0.00012783,0.00040792
991,1048.8,4.3312,1201.1,-0.00012782,0.00044398
992,1050,4.3311,1201.1,-0.0001278,0.00047987
993,1051.2,4.331,1201,-0.00012779,0.00051559
994,1052.4,4.3308,1201,-0.00012778,0.00055113
995,1053.6,4.3307,1200.9,-0.00012777,0.00058651
996,1054.7,4.3306,1200.9,-0.00012775,0.00062172
997,1055.9,4.3305,1200.8,-0.00012774,0.00065676
998,1057,4.3303,1200.7,-0.00012773,0.00069162
999,1058.1,4.3302,1200.7,-0.00012772,0.00072632
1000,1059.2,4.3301,1200.6,-0.0001277,0.00076084
1001,1060.4,4.3299,1200.6,-0.00012769,0.0007952
1002,1061.5,4.3298,1200.5,-0.00012768,0.00082938
1003,1062.6,4.3297,1200.5,-0.00012766,0.0008634
1004,1063.6,4.3296,1200.4,-0.00012765,0.00089724
1005,1064.7,4.3294,1200.4,-0.00012764,0.00093092
1006,1065.8,4.3293,1200.3,-0.00012763,0.00096442
1007,1066.9,4.3292,1200.3,-0.00012761,0.00099776
1008,1067.9,4.3291,1200.2,-0.0001276,0.0010309
1009,1069,4.3289,1200.2,-0.00012759,0.0010639
1010,1070,4.3288,1200.1,-0.00012757,0.0010968
1011,1071,4.3287,1200,-0.00012756,0.0011294
1012,1072,4.3285,1200,-0.00012755,0.0011619
1013,1073,4.3284,1199.9,-0.00012754,0.0011942
1014,1074.1,4.3283,1199.9,-0.00012752,0.0012264
1015,1075,4.3282,1199.8,-0.00012751,0.0012584
1016,1076,4.328,1199.8,-0.0001275,0.0012902
1017,1077,4.3279,1199.7,-0.00012748,0.0013218
1018,1078,4.3278,1199.7,-0.00012747,0.0013533
1019,1079,4.3277,1199.6,-0.00012746,0.0013847
1020,1079.9,4.3275,1199.6,-0.00012745,0.0014158
1021,1080.9,4.3274,1199.5,-0.00012743,0.0014468
1022,1081.8,4.3273,1199.4,-0.00012742,0.0014776
1023,1082.7,4.3271,1199.4,-0.00012741,0.0015083
1024,1083.7,4.327,1199.3,-0.00012739,0.0015388
1025,1084.6,4.3269,1199.3,-0.00012738,0.0015691
1026,1085.5,4.3268,1199.2,-0.00012737,0.0015993
1027,1086.4,4.3266,1199.2,-0.00012736,0.0016293
1028,1087.3,4.3265,1199.1,-0.00012734,0.0016591
1029,1088.2,4.3264,1199.1,-0.00012733,0.0016888
1030,1089.1,4.3262,1199,-0.00012732,0.0017183
1031,1089.9,4.3261,1199,-0.0001273,0.0017476
1032,1090.8,4.326,1198.9,-0.00012729,0.0017768
1033,1091.7,4.3259,1198.9,-0.00012728,0.0018058
1034,1092.5,4.3257,1198.8,-0.00012727,0.0018347
1035,1093.4,4.3256,1198.7,-0.00012725,0.0018634
1036,1094.2,4.3255,1198.7,-0.00012724,0.0018919
1037,1095,4.3254,1198.6,-0.00012723,0.0019203
1038,1095.9,4.3252,1198.6,-0.00012721,0.0019485
1039,1096.7,4.3251,1198.5,-0.0001272,0.0019766
1040,1097.5,4.325,1198.5,-0.00012719,0.0020045
1041,1098.3,4.3249,1198.4,-0.00012717,0.0020322
1042,1099.1,4.3247,1198.4,-0.00012716,0.0020598
1043,1099.9,4.3246,1198.3,-0.00012715,0.0020872
1044,1100.7,4.3245,1198.3,-0.00012714,0.0021145
1045,1101.5,4.3243,1198.2,-0.00012712,0.0021416
1046,1102.2,4.3242,1198.1,-0.00012711,0.0021686
1047,1103,4.3241,1198.1,-0.0001271,0.0021954
1048,1103.8,4.324,1198,-0.00012708,0.002222
1049,1104.5,4.3238,1198,-0.00012707,0.0022485
1050,1105.3,4.3237,1197.9,-0.00012706,0.0022749
1051,1106,4.3236,1197.9,-0.00012704,0.0023011
1052,1106.7,4.3235,1197.8,-0.00012703,0.0023271
1053,1107.5,4.3233,1197.8,-0.00012702,0.002353
1054,1108.2,4.3232,1197.7,-0.00012701,0.0023787
1055,1108.9,4.3231,1197.7,-0.00012699,0.0024043
1056,1109.6,4.3229,1197.6,-0.00012698,0.0024297
1057,1110.3,4.3228,1197.6,-0.00012697,0.002455
1058,1111,4.3227,1197.5,-0.00012695,0.0024801
1059,1111.7,4.3226,1197.4,-0.00012694,0.0025051
1060,1112.4,4.3224,1197.4,-0.00012693,0.0025299
1061,1113.1,4.3223,1197.3,-0.00012691,0.0025546
1062,1113.8,4.3222,1197.3,-0.0001269,0.0025791
1063,1114.4,4.3221,1197.2,-0.00012689,0.0026035
1064,1115.1,4.3219,1197.2,-0.00012688,0.0026277
1065,1115.7,4.3218,1197.1,-0.00012686,0.0026518
1066,1116.4,4.3217,1197.1,-0.00012685,0.0026758
1067,1117,4.3215,1197,-0.00012684,0.0026996
1068,1117.7,4.3214,1197,-0.00012682,0.0027232
1069,1118.3,4.3213,1196.9,-0.00012681,0.0027467
1070,1119,4.3212,1196.8,-0.0001268,0.0027701
