Tempo/s,VazaoEntrada,Level/m,Vazao,DeltaHt,DeltaQx
1010,1033.8,3.5013,1089.1,-8.6169e-05,0
1011,1034.3,3.5012,1089,-8.6159e-05,4.35e-05
1012,1034.8,3.5011,1089,-8.6148e-05,8.6659e-05
1013,1035.2,3.5011,1089,-8.6137e-05,0.00012948
1014,1035.7,3.501,1088.9,-8.6127e-05,0.00017196
1015,1036.2,3.5009,1088.9,-8.6116e-05,0.00021411
1016,1036.6,3.5008,1088.8,-8.6105e-05,0.00025593
1017,1037.1,3.5007,1088.8,-8.6094e-05,0.00029741
1018,1037.6,3.5006,1088.7,-8.6084e-05,0.00033857
1019,1038,3.5005,1088.7,-8.6073e-05,0.00037941
1020,1038.5,3.5004,1088.7,-8.6062e-05,0.00041991
1021,1038.9,3.5004,1088.6,-8.6051e-05,0.0004601
1022,1039.3,3.5003,1088.6,-8.604e-05,0.00049997
1023,1039.8,3.5002,1088.5,-8.6029e-05,0.00053952
1024,1040.2,3.5001,1088.5,-8.6018e-05,0.00057875
1025,1040.6,3.5,1088.4,-8.6007e-05,0.00061767
1026,1041,3.4999,1088.4,-8.5996e-05,0.00065628
1027,1041.5,3.4998,1088.4,-8.5985e-05,0.00069459
1028,1041.9,3.4998,1088.3,-8.5974e-05,0.00073258
1029,1042.3,3.4997,1088.3,-8.5963e-05,0.00077027
1030,1042.7,3.4996,1088.2,-8.5952e-05,0.00080766
1031,1043.1,3.4995,1088.2,-8.594e-05,0.00084474
1032,1043.5,3.4994,1088.2,-8.5929e-05,0.00088153
1033,1043.9,3.4993,1088.1,-8.5918e-05,0.00091802
1034,1044.3,3.4992,1088.1,-8.5907e-05,0.00095421
1035,1044.7,3.4992,1088,-8.5895e-05,0.00099012
1036,1045,3.4991,1088,-8.5884e-05,0.0010257
1037,1045.4,3.499,1087.9,-8.5872e-05,0.0010611
1038,1045.8,3.4989,1087.9,-8.5861e-05,0.0010961
1039,1046.2,3.4988,1087.9,-8.585e-05,0.0011308
1040,1046.5,3.4987,1087.8,-8.5838e-05,0.0011653
1041,1046.9,3.4986,1087.8,-8.5827e-05,0.0011995
1042,1047.2,3.4986,1087.7,-8.5815e-05,0.0012334
1043,1047.6,3.4985,1087.7,-8.5803e-05,0.001267
1044,1047.9,3.4984,1087.6,-8.5792e-05,0.0013004
1045,1048.3,3.4983,1087.6,-8.578e-05,0.0013335
1046,1048.6,3.4982,1087.6,-8.5768e-05,0.0013663
1047,1049,3.4981,1087.5,-8.5756e-05,0.0013988
1048,1049.3,3.498,1087.5,-8.5745e-05,0.0014311
1049,1049.6,3.498,1087.4,-8.5733e-05,0.0014631
1050,1050,3.4979,1087.4,-8.5721e-05,0.0014949
1051,1050.3,3.4978,1087.4,-8.5709e-05,0.0015264
1052,1050.6,3.4977,1087.3,-8.5697e-05,0.0015576
1053,1050.9,3.4976,1087.3,-8.5685e-05,0.0015886
1054,1051.3,3.4975,1087.2,-8.5673e-05,0.0016193
1055,1051.6,3.4974,1087.2,-8.566e-05,0.0016497
1056,1051.9,3.4974,1087.1,-8.5648e-05,0.00168
1057,1052.2,3.4973,1087.1,-8.5636e-05,0.0017099
1058,1052.5,3.4972,1087.1,-8.5624e-05,0.0017396
1059,1052.8,3.4971,1087,-8.5611e-05,0.0017691
1060,1053.1,3.497,1087,-8.5599e-05,0.0017983
1061,1053.4,3.4969,1086.9,-8.5587e-05,0.0018273
1062,1053.7,3.4968,1086.9,-8.5574e-05,0.001856
1063,1054,3.4968,1086.8,-8.5561e-05,0.0018845
1064,1054.2,3.4967,1086.8,-8.5549e-05,0.0019128
1065,1054.5,3.4966,1086.8,-8.5536e-05,0.0019408
1066,1054.8,3.4965,1086.7,-8.5524e-05,0.0019686
1067,1055.1,3.4964,1086.7,-8.5511e-05,0.0019961
1068,1055.3,3.4963,1086.6,-8.5498e-05,0.0020234
1069,1055.6,3.4962,1086.6,-8.5485e-05,0.0020505
1070,1055.9,3.4962,1086.6,-8.5472e-05,0.0020774
1071,1056.1,3.4961,1086.5,-8.5459e-05,0.002104
1072,1056.4,3.496,1086.5,-8.5446e-05,0.0021304
1073,1056.7,3.4959,1086.4,-8.5433e-05,0.0021566
1074,1056.9,3.4958,1086.4,-8.542e-05,0.0021826
1075,1057.2,3.4957,1086.3,-8.5406e-05,0.0022084
1076,1057.4,3.4956,1086.3,-8.5393e-05,0.0022339
1077,1057.7,3.4956,1086.3,-8.538e-05,0.0022592
1078,1057.9,3.4955,1086.2,-8.5366e-05,0.0022843
1079,1058.2,3.4954,1086.2,-8.5353e-05,0.0023092
1080,1058.4,3.4953,1086.1,-8.5339e-05,0.0023339
1081,1058.6,3.4952,1086.1,-8.5326e-05,0.0023584
1082,1058.9,3.4951,1086.1,-8.5312e-05,0.0023826
1083,1059.1,3.4951,1086,-8.5298e-05,0.0024067
1084,1059.3,3.495,1086,-8.5284e-05,0.0024305
1085,1059.6,3.4949,1085.9,-8.527e-05,0.0024542
1086,1059.8,3.4948,1085.9,-8.5256e-05,0.0024776
1087,1060,3.4947,1085.8,-8.5242e-05,0.0025009
1088,1060.2,3.4946,1085.8,-8.5228e-05,0.0025239
1089,1060.4,3.4945,1085.8,-8.5214e-05,0.0025468
1090,1060.7,3.4945,1085.7,-8.52e-05,0.0025694
1091,1060.9,3.4944,1085.7,-8.5185e-05,0.0025919
1092,1061.1,3.4943,1085.6,-8.5171e-05,0.0026142
1093,1061.3,3.4942,1085.6,-8.5156e-05,0.0026363
1094,1061.5,3.4941,1085.5,-8.5141e-05,0.0026581
1095,1061.7,3.494,1085.5,-8.5127e-05,0.0026798
1096,1061.9,3.4939,1085.5,-8.5112e-05,0.0027014
1097,1062.1,3.4939,1085.4,-8.5097e-05,0.0027227
1098,1062.3,3.4938,1085.4,-8.5082e-05,0.0027438
1099,1062.5,3.4937,1085.3,-8.5067e-05,0.0027648
1100,1062.7,3.4936,1085.3,-8.5052e-05,0.0027856
1101,1062.9,3.4935,1085.3,-8.5037e-05,0.0028062
1102,1063,3.4934,1085.2,-8.5021e-05,0.0028266
1103,1063.2,3.4933,1085.2,-8.5006e-05,0.0028469
1104,1063.4,3.4933,1085.1,-8.499e-05,0.0028669
1105,1063.6,3.4932,1085.1,-8.4975e-05,0.0028868
1106,1063.8,3.4931,1085,-8.4959e-05,0.0029066
1107,1063.9,3.493,1085,-8.4943e-05,0.0029261
1108,1064.1,3.4929,1085,-8.4927e-05,0.0029455
1109,1064.3,3.4928,1084.9,-8.4911e-05,0.0029647
1110,1064.5,3.4928,1084.9,-8.4895e-05,0.0029838
1111,1064.6,3.4927,1084.8,-8.4879e-05,0.0030027
1112,1064.8,3.4926,1084.8,-8.4863e-05,0.0030214
1113,1065,3.4925,1084.8,-8.4846e-05,0.0030399
1114,1065.1,3.4924,1084.7,-8.483e-05,0.0030583
1115,1065.3,3.4923,1084.7,-8.4813e-05,0.0030766
1116,1065.4,3.4922,1084.6,-8.4796e-05,0.0030947
1117,1065.6,3.4922,1084.6,-8.4779e-05,0.0031126
1118,1065.8,3.4921,1084.5,-8.4762e-05,0.0031303
1119,1065.9,3.492,1084.5,-8.4745e-05,0.0031479
1120,1066.1,3.4919,1084.5,-8.4728e-05,0.0031654
1121,1066.2,3.4918,1084.4,-8.4711e-05,0.0031827
1122,1066.4,3.4917,1084.4,-8.4693e-05,0.0031998
1123,1066.5,3.4917,1084.3,-8.4676e-05,0.0032168
1124,1066.7,3.4916,1084.3,-8.4658e-05,0.0032337
1125,1066.8,3.4915,1084.3,-8.464e-05,0.0032504
1126,1066.9,3.4914,1084.2,-8.4622e-05,0.0032669
1127,1067.1,3.4913,1084.2,-8.4604e-05,0.0032833
1128,1067.2,3.4912,1084.1,-8.4586e-05,0.0032996
1129,1067.3,3.4911,1084.1,-8.4568e-05,0.0033157
1130,1067.5,3.4911,1084.1,-8.4549e-05,0.0033317
1131,1067.6,3.491,1084,-8.4531e-05,0.0033475
1132,1067.7,3.4909,1084,-8.4512e-05,0.0033632
1133,1067.9,3.4908,1083.9,-8.4493e-05,0.0033788
1134,1068,3.4907,1083.9,-8.4474e-05,0.0033942
1135,1068.1,3.4906,1083.8,-8.4455e-05,0.0034095
1136,1068.3,3.4906,1083.8,-8.4436e-05,0.0034246
