Tempo/s,VazaoEntrada,Level/m,Vazao,DeltaHt,DeltaQx
657,1432.3,3.1715,1463.6,0.00031225,0.0042737
658,1432.3,3.1718,1463.8,0.00031561,0.0042707
659,1432.3,3.1721,1464.1,0.00031899,0.004267
660,1432.3,3.1725,1464.4,0.00032238,0.0042627
661,1432.3,3.1728,1464.7,0.00032579,0.0042577
662,1432.3,3.1731,1465,0.00032921,0.0042519
663,1432.3,3.1735,1465.3,0.00033265,0.0042455
664,1432.3,3.1738,1465.6,0.0003361,0.0042383
665,1432.3,3.1741,1465.9,0.00033956,0.0042303
666,1432.4,3.1745,1466.2,0.00034304,0.0042216
667,1432.4,3.1748,1466.5,0.00034654,0.0042121
668,1432.4,3.1752,1466.8,0.00035005,0.0042018
669,1432.4,3.1755,1467.2,0.00035357,0.0041906
670,1432.4,3.1759,1467.5,0.00035711,0.0041787
671,1432.4,3.1763,1467.8,0.00036066,0.0041659
672,1432.4,3.1766,1468.1,0.00036423,0.0041522
673,1432.4,3.177,1468.4,0.00036781,0.0041376
674,1432.4,3.1774,1468.8,0.0003714,0.0041222
675,1432.4,3.1778,1469.1,0.000375,0.0041058
676,1432.4,3.1781,1469.5,0.00037862,0.0040884
677,1432.4,3.1785,1469.8,0.00038226,0.0040702
678,1432.4,3.1789,1470.1,0.0003859,0.0040509
679,1432.4,3.1793,1470.5,0.00038956,0.0040307
680,1432.5,3.1797,1470.8,0.00039323,0.0040094
681,1432.5,3.1801,1471.2,0.00039692,0.0039872
682,1432.5,3.1805,1471.5,0.00040061,0.0039638
683,1432.5,3.1809,1471.9,0.00040432,0.0039394
684,1432.5,3.1813,1472.3,0.00040804,0.003914
685,1432.5,3.1818,1472.6,0.00041178,0.0038874
686,1432.5,3.1822,1473,0.00041552,0.0038597
687,1432.5,3.1826,1473.4,0.00041928,0.0038308
688,1432.5,3.183,1473.7,0.00042305,0.0038008
689,1432.6,3.1835,1474.1,0.00042683,0.0037696
690,1432.6,3.1839,1474.5,0.00043062,0.0037371
691,1432.6,3.1843,1474.9,0.00043442,0.0037035
692,1432.6,3.1848,1475.3,0.00043824,0.0036686
693,1432.6,3.1852,1475.7,0.00044206,0.0036324
694,1432.6,3.1857,1476.1,0.0004459,0.0035949
695,1432.7,3.1861,1476.5,0.00044975,0.0035562
696,1432.7,3.1866,1476.9,0.0004536,0.0035161
697,1432.7,3.187,1477.3,0.00045747,0.0034746
698,1432.7,3.1875,1477.7,0.00046135,0.0034317
699,1432.7,3.188,1478.1,0.00046523,0.0033875
700,1432.8,3.1884,1478.5,0.00046913,0.0033418
701,1432.8,3.1889,1478.9,0.00047304,0.0032947
702,1432.8,3.1894,1479.3,0.00047696,0.0032461
703,1432.8,3.1899,1479.7,0.00048088,0.003196
704,1432.9,3.1904,1480.2,0.00048482,0.0031444
705,1432.9,3.1909,1480.6,0.00048876,0.0030912
706,1432.9,3.1914,1481,0.00049271,0.0030365
707,1432.9,3.1919,1481.5,0.00049667,0.0029802
708,1433,3.1924,1481.9,0.00050064,0.0029223
709,1433,3.1929,1482.4,0.00050462,0.0028628
710,1433,3.1934,1482.8,0.00050861,0.0028016
711,1433.1,3.1939,1483.3,0.0005126,0.0027387
712,1433.1,3.1944,1483.7,0.0005166,0.0026742
713,1433.1,3.195,1484.2,0.00052061,0.0026079
714,1433.2,3.1955,1484.6,0.00052463,0.0025398
715,1433.2,3.196,1485.1,0.00052865,0.00247
716,1433.3,3.1965,1485.6,0.00053268,0.0023984
717,1433.3,3.1971,1486,0.00053672,0.002325
718,1433.4,3.1976,1486.5,0.00054077,0.0022497
719,1433.4,3.1982,1487,0.00054482,0.0021725
720,1433.4,3.1987,1487.5,0.00054887,0.0020934
721,1433.5,3.1993,1487.9,0.00055294,0.0020125
722,1433.5,3.1999,1488.4,0.000557,0.0019295
723,1433.6,3.2004,1488.9,0.00056108,0.0018447
724,1433.6,3.201,1489.4,0.00056516,0.0017578
725,1433.7,3.2016,1489.9,0.00056924,0.0016689
726,1433.8,3.2021,1490.4,0.00057333,0.0015779
727,1433.8,3.2027,1490.9,0.00057743,0.0014849
728,1433.9,3.2033,1491.4,0.00058153,0.0013898
729,1433.9,3.2039,1491.9,0.00058563,0.0012926
730,1434,3.2045,1492.5,0.00058974,0.0011932
731,1434.1,3.2051,1493,0.00059385,0.0010917
732,1434.1,3.2057,1493.5,0.00059796,0.000988
733,1434.2,3.2063,1494,0.00060208,0.00088207
734,1434.3,3.2069,1494.5,0.0006062,0.0007739
735,1434.4,3.2075,1495.1,0.00061033,0.00066347
736,1434.4,3.2081,1495.6,0.00061446,0.00055075
737,1434.5,3.2088,1496.2,0.00061859,0.00043572
738,1434.6,3.2094,1496.7,0.00062272,0.00031835
739,1434.7,3.21,1497.2,0.00062686,0.00019862
740,1434.8,3.2107,1497.8,0.000631,7.6509e-05
741,1434.8,3.2113,1498.3,0.00063513,-4.8013e-05
742,1434.9,3.2119,1498.9,0.00063928,-0.00017497
743,1435,3.2126,1499.5,0.00064342,-0.00030438
744,1435.1,3.2132,1500,0.00064756,-0.00043627
745,1435.2,3.2139,1500.6,0.00065171,-0.00057067
746,1435.3,3.2146,1501.2,0.00065585,-0.0007076
747,1435.4,3.2152,1501.7,0.00066,-0.00084708
748,1435.5,3.2159,1502.3,0.00066414,-0.00098913
749,1435.6,3.2166,1502.9,0.00066829,-0.0011338
750,1435.7,3.2172,1503.5,0.00067243,-0.0012811
751,1435.8,3.2179,1504.1,0.00067658,-0.001431
752,1436,3.2186,1504.6,0.00068072,-0.0015836
753,1436.1,3.2193,1505.2,0.00068487,-0.0017388
754,1436.2,3.22,1505.8,0.00068901,-0.0018968
755,1436.3,3.2207,1506.4,0.00069315,-0.0020576
756,1436.4,3.2214,1507,0.00069729,-0.0022211
757,1436.6,3.2221,1507.7,0.00070143,-0.0023873
758,1436.7,3.2228,1508.3,0.00070556,-0.0025564
759,1436.8,3.2235,1508.9,0.0007097,-0.0027283
760,1437,3.2242,1509.5,0.00071383,-0.002903
761,1437.1,3.225,1510.1,0.00071796,-0.0030806
762,1437.3,3.2257,1510.7,0.00072208,-0.0032611
763,1437.4,3.2264,1511.4,0.00072621,-0.0034446
764,1437.6,3.2271,1512,0.00073032,-0.0036309
765,1437.7,3.2279,1512.6,0.00073444,-0.0038202
766,1437.9,3.2286,1513.3,0.00073855,-0.0040125
767,1438,3.2294,1513.9,0.00074266,-0.0042077
768,1438.2,3.2301,1514.6,0.00074676,-0.004406
769,1438.3,3.2309,1515.2,0.00075086,-0.0046073
770,1438.5,3.2316,1515.9,0.00075495,-0.0048117
771,1438.7,3.2324,1516.5,0.00075904,-0.0050191
772,1438.9,3.2332,1517.2,0.00076313,-0.0052296
773,1439,3.2339,1517.8,0.0007672,-0.0054432
774,1439.2,3.2347,1518.5,0.00077128,-0.00566
775,1439.4,3.2355,1519.2,0.00077534,-0.0058799
776,1439.6,3.2363,1519.9,0.0007794,-0.006103
777,1439.8,3.2371,1520.5,0.00078346,-0.0063292
778,1440,3.2379,1521.2,0.0007875,-0.0065587
779,1440.2,3.2386,1521.9,0.00079154,-0.0067913
780,1440.4,3.2394,1522.6,0.00079557,-0.0070272
781,1440.6,3.2403,1523.3,0.0007996,-0.0072664
782,1440.8,3.2411,1524,0.00080362,-0.0075088
783,1441,3.2419,1524.7,0.00080763,-0.0077545
784,1441.3,3.2427,1525.4,0.00081163,-0.0080035
785,1441.5,3.2435,1526.1,0.00081562,-0.0082558
786,1441.7,3.2443,1526.8,0.00081961,-0.0085114
787,1441.9,3.2452,1527.5,0.00082358,-0.0087704
788,1442.2,3.246,1528.2,0.00082755,-0.0090328
789,1442.4,3.2468,1528.9,0.00083151,-0.0092985
790,1442.7,3.2477,1529.6,0.00083546,-0.0095676
791,1442.9,3.2485,1530.3,0.0008394,-0.00984
792,1443.2,3.2494,1531.1,0.00084333,-0.010116
793,1443.4,3.2502,1531.8,0.00084724,-0.010395
794,1443.7,3.2511,1532.5,0.00085115,-0.010678
795,1444,3.2519,1533.3,0.00085505,-0.010964
796,1444.2,3.2528,1534,0.00085894,-0.011254
797,1444.5,3.2536,1534.7,0.00086281,-0.011547
798,1444.8,3.2545,1535.5,0.00086668,-0.011844
799,1445.1,3.2554,1536.2,0.00087053,-0.012144
800,1445.4,3.2563,1537,0.00087437,-0.012447
801,1445.7,3.2572,1537.7,0.0008782,-0.012754
802,1446,3.258,1538.5,0.00088202,-0.013065
803,1446.3,3.2589,1539.2,0.00088583,-0.013379
804,1446.6,3.2598,1540,0.00088962,-0.013697
805,1446.9,3.2607,1540.8,0.0008934,-0.014018
806,1447.2,3.2616,1541.5,0.00089716,-0.014343
807,1447.5,3.2625,1542.3,0.00090092,-0.014671
808,1447.8,3.2634,1543.1,0.00090466,-0.015003
809,1448.2,3.2643,1543.9,0.00090838,-0.015338
810,1448.5,3.2653,1544.7,0.0009121,-0.015677
811,1448.9,3.2662,1545.4,0.00091579,-0.01602
812,1449.2,3.2671,1546.2,0.00091948,-0.016366
813,1449.6,3.268,1547,0.00092315,-0.016716
814,1449.9,3.269,1547.8,0.0009268,-0.017069
815,1450.3,3.2699,1548.6,0.00093044,-0.017426
816,1450.6,3.2708,1549.4,0.00093407,-0.017787
817,1451,3.2718,1550.2,0.00093768,-0.018151
818,1451.4,3.2727,1551,0.00094127,-0.018519
819,1451.8,3.2737,1551.8,0.00094485,-0.01889
820,1452.2,3.2746,1552.6,0.00094841,-0.019265
821,1452.6,3.2756,1553.4,0.00095195,-0.019644
822,1453,3.2765,1554.3,0.00095548,-0.020026
823,1453.4,3.2775,1555.1,0.000959,-0.020412
824,1453.8,3.2785,1555.9,0.00096249,-0.020801
825,1454.2,3.2794,1556.7,0.00096597,-0.021194
826,1454.6,3.2804,1557.6,0.00096943,-0.02159
827,1455,3.2814,1558.4,0.00097288,-0.02199
828,1455.5,3.2824,1559.2,0.0009763,-0.022394
829,1455.9,3.2833,1560.1,0.00097971,-0.022801
830,1456.3,3.2843,1560.9,0.0009831,-0.023212
831,1456.8,3.2853,1561.7,0.00098647,-0.023627
832,1457.2,3.2863,1562.6,0.00098983,-0.024045
833,1457.7,3.2873,1563.4,0.00099317,-0.024466
834,1458.2,3.2883,1564.3,0.00099648,-0.024892
835,1458.6,3.2893,1565.1,0.00099978,-0.02532
836,1459.1,3.2903,1566,0.0010031,-0.025753
837,1459.6,3.2913,1566.8,0.0010063,-0.026188
838,1460.1,3.2923,1567.7,0.0010096,-0.026628
839,1460.6,3.2934,1568.6,0.0010128,-0.02707
840,1461.1,3.2944,1569.4,0.001016,-0.027517
841,1461.6,3.2954,1570.3,0.0010192,-0.027966
842,1462.1,3.2964,1571.2,0.0010223,-0.02842
843,1462.6,3.2975,1572,0.0010255,-0.028877
844,1463.2,3.2985,1572.9,0.0010286,-0.029337
845,1463.7,3.2995,1573.8,0.0010317,-0.0298
846,1464.2,3.3006,1574.7,0.0010348,-0.030268
847,1464.8,3.3016,1575.6,0.0010378,-0.030738
848,1465.3,3.3026,1576.4,0.0010409,-0.031212
849,1465.9,3.3037,1577.3,0.0010439,-0.031689
850,1466.4,3.3047,1578.2,0.0010469,-0.03217
851,1467,3.3058,1579.1,0.0010498,-0.032654
852,1467.6,3.3068,1580,0.0010528,-0.033142
853,1468.2,3.3079,1580.9,0.0010557,-0.033632
854,1468.8,3.309,1581.8,0.0010586,-0.034126
855,1469.4,3.31,1582.7,0.0010615,-0.034624
856,1470,3.3111,1583.6,0.0010644,-0.035124
857,1470.6,3.3122,1584.5,0.0010672,-0.035628
858,1471.2,3.3132,1585.4,0.00107,-0.036135
859,1471.8,3.3143,1586.3,0.0010728,-0.036645
860,1472.4,3.3154,1587.3,0.0010756,-0.037159
861,1473.1,3.3165,1588.2,0.0010784,-0.037676
862,1473.7,3.3176,1589.1,0.0010811,-0.038195
863,1474.3,3.3186,1590,0.0010838,-0.038718
864,1475,3.3197,1590.9,0.0010865,-0.039244
865,1475.6,3.3208,1591.9,0.0010891,-0.039773
866,1476.3,3.3219,1592.8,0.0010918,-0.040305
867,1477,3.323,1593.7,0.0010944,-0.040841
868,1477.7,3.3241,1594.6,0.001097,-0.041379
869,1478.3,3.3252,1595.6,0.0010995,-0.04192
870,1479,3.3263,1596.5,0.0011021,-0.042464
871,1479.7,3.3274,1597.4,0.0011046,-0.043011
872,1480.4,3.3285,1598.4,0.0011071,-0.043561
873,1481.1,3.3297,1599.3,0.0011095,-0.044114
874,1481.9,3.3308,1600.3,0.001112,-0.044669
875,1482.6,3.3319,1601.2,0.0011144,-0.045227
876,1483.3,3.333,1602.1,0.0011168,-0.045789
877,1484.1,3.3341,1603.1,0.0011191,-0.046352
878,1484.8,3.3353,1604,0.0011215,-0.046919
879,1485.6,3.3364,1605,0.0011238,-0.047488
880,1486.3,3.3375,1605.9,0.0011261,-0.04806
881,1487.1,3.3386,1606.9,0.0011283,-0.048635
882,1487.8,3.3398,1607.8,0.0011306,-0.049212
883,1488.6,3.3409,1608.8,0.0011328,-0.049791
884,1489.4,3.342,1609.8,0.001135,-0.050373
885,1490.2,3.3432,1610.7,0.0011372,-0.050958
886,1491,3.3443,1611.7,0.0011393,-0.051545
887,1491.8,3.3455,1612.6,0.0011414,-0.052134
888,1492.6,3.3466,1613.6,0.0011435,-0.052726
889,1493.4,3.3478,1614.6,0.0011456,-0.05332
890,1494.3,3.3489,1615.5,0.0011476,-0.053917
891,1495.1,3.3501,1616.5,0.0011496,-0.054515
892,1495.9,3.3512,1617.5,0.0011516,-0.055116
893,1496.8,3.3524,1618.5,0.0011535,-0.055719
894,1497.6,3.3535,1619.4,0.0011555,-0.056324
895,1498.5,3.3547,1620.4,0.0011574,-0.056931
896,1499.3,3.3558,1621.4,0.0011593,-0.057541
897,1500.2,3.357,1622.4,0.0011611,-0.058152
898,1501.1,3.3582,1623.3,0.0011629,-0.058765
899,1502,3.3593,1624.3,0.0011647,-0.05938
900,1502.9,3.3605,1625.3,0.0011665,-0.059997
901,1503.8,3.3617,1626.3,0.0011682,-0.060616
902,1504.7,3.3629,1627.3,0.00117,-0.061237
903,1505.6,3.364,1628.3,0.0011717,-0.061859
904,1506.5,3.3652,1629.3,0.0011733,-0.062483
905,1507.4,3.3664,1630.2,0.001175,-0.063109
906,1508.4,3.3676,1631.2,0.0011766,-0.063736
907,1509.3,3.3687,1632.2,0.0011782,-0.064365
908,1510.3,3.3699,1633.2,0.0011797,-0.064995
909,1511.2,3.3711,1634.2,0.0011812,-0.065627
910,1512.2,3.3723,1635.2,0.0011828,-0.066261
911,1513.1,3.3735,1636.2,0.0011842,-0.066895
912,1514.1,3.3747,1637.2,0.0011857,-0.067531
913,1515.1,3.3758,1638.2,0.0011871,-0.068168
914,1516.1,3.377,1639.2,0.0011885,-0.068807
915,1517.1,3.3782,1640.2,0.0011899,-0.069446
916,1518.1,3.3794,1641.2,0.0011912,-0.070087
917,1519.1,3.3806,1642.2,0.0011925,-0.070729
918,1520.1,3.3818,1643.2,0.0011938,-0.071372
919,1521.1,3.383,1644.2,0.0011951,-0.072015
920,1522.1,3.3842,1645.2,0.0011963,-0.07266
921,1523.2,3.3854,1646.2,0.0011975,-0.073306
922,1524.2,3.3866,1647.2,0.0011987,-0.073952
923,1525.2,3.3878,1648.2,0.0011998,-0.074599
924,1526.3,3.389,1649.2,0.001201,-0.075247
925,1527.4,3.3902,1650.2,0.0012021,-0.075895
926,1528.4,3.3914,1651.2,0.0012031,-0.076544
927,1529.5,3.3926,1652.2,0.0012042,-0.077194
928,1530.6,3.3938,1653.2,0.0012052,-0.077844
929,1531.7,3.395,1654.3,0.0012062,-0.078495
930,1532.7,3.3962,1655.3,0.0012072,-0.079145
931,1533.8,3.3974,1656.3,0.0012081,-0.079797
932,1534.9,3.3987,1657.3,0.001209,-0.080448
933,1536,3.3999,1658.3,0.0012099,-0.0811
934,1537.2,3.4011,1659.3,0.0012107,-0.081752
935,1538.3,3.4023,1660.3,0.0012116,-0.082404
936,1539.4,3.4035,1661.3,0.0012124,-0.083056
937,1540.5,3.4047,1662.3,0.0012131,-0.083708
938,1541.7,3.4059,1663.4,0.0012139,-0.08436
939,1542.8,3.4071,1664.4,0.0012146,-0.085011
940,1544,3.4084,1665.4,0.0012153,-0.085663
941,1545.1,3.4096,1666.4,0.001216,-0.086314
942,1546.3,3.4108,1667.4,0.0012166,-0.086965
943,1547.5,3.412,1668.4,0.0012172,-0.087616
944,1548.6,3.4132,1669.5,0.0012178,-0.088266
945,1549.8,3.4144,1670.5,0.0012184,-0.088916
946,1551,3.4157,1671.5,0.0012189,-0.089566
947,1552.2,3.4169,1672.5,0.0012194,-0.090214
948,1553.4,3.4181,1673.5,0.0012199,-0.090862
949,1554.6,3.4193,1674.5,0.0012203,-0.09151
950,1555.8,3.4206,1675.6,0.0012208,-0.092156
951,1557,3.4218,1676.6,0.0012212,-0.092802
952,1558.2,3.423,1677.6,0.0012215,-0.093447
953,1559.5,3.4242,1678.6,0.0012219,-0.094091
954,1560.7,3.4254,1679.6,0.0012222,-0.094734
955,1561.9,3.4267,1680.6,0.0012225,-0.095376
956,1563.2,3.4279,1681.7,0.0012228,-0.096016
957,1564.4,3.4291,1682.7,0.001223,-0.096656
958,1565.7,3.4303,1683.7,0.0012232,-0.097294
959,1566.9,3.4316,1684.7,0.0012234,-0.097931
960,1568.2,3.4328,1685.7,0.0012236,-0.098567
961,1569.5,3.434,1686.7,0.0012237,-0.099201
962,1570.8,3.4352,1687.8,0.0012238,-0.099834
963,1572,3.4365,1688.8,0.0012239,-0.10047
964,1573.3,3.4377,1689.8,0.001224,-0.10109
965,1574.6,3.4389,1690.8,0.001224,-0.10172
966,1575.9,3.4401,1691.8,0.001224,-0.10235
967,1577.2,3.4413,1692.8,0.001224,-0.10297
968,1578.5,3.4426,1693.9,0.001224,-0.1036
969,1579.8,3.4438,1694.9,0.0012239,-0.10422
970,1581.1,3.445,1695.9,0.0012238,-0.10484
971,1582.4,3.4462,1696.9,0.0012237,-0.10545
972,1583.8,3.4475,1697.9,0.0012236,-0.10607
973,1585.1,3.4487,1698.9,0.0012234,-0.10668
974,1586.4,3.4499,1699.9,0.0012232,-0.10729
975,1587.8,3.4511,1701,0.001223,-0.1079
