Tempo/s,VazaoEntrada,Level/m,Vazao,DeltaHt,DeltaQx
999,1044,3.2836,1068,0.0001983,0.0030685
1000,1044,3.2838,1068.1,0.00020027,0.0030849
1001,1044,3.284,1068.2,0.00020225,0.0031012
1002,1044.1,3.2842,1068.4,0.00020423,0.0031173
1003,1044.1,3.2844,1068.5,0.00020622,0.0031333
1004,1044.1,3.2847,1068.6,0.00020822,0.0031491
1005,1044.2,3.2849,1068.7,0.00021023,0.0031647
1006,1044.2,3.2851,1068.9,0.00021224,0.0031802
1007,1044.2,3.2853,1069,0.00021426,0.0031956
1008,1044.3,3.2855,1069.2,0.00021629,0.0032108
1009,1044.3,3.2857,1069.3,0.00021833,0.0032258
1010,1044.3,3.286,1069.4,0.00022037,0.0032407
1011,1044.4,3.2862,1069.6,0.00022242,0.0032554
1012,1044.4,3.2864,1069.7,0.00022448,0.00327
1013,1044.4,3.2866,1069.9,0.00022654,0.0032844
1014,1044.4,3.2869,1070,0.00022862,0.0032987
1015,1044.5,3.2871,1070.1,0.0002307,0.0033129
1016,1044.5,3.2873,1070.3,0.00023278,0.0033269
1017,1044.5,3.2876,1070.4,0.00023488,0.0033407
1018,1044.5,3.2878,1070.6,0.00023698,0.0033545
1019,1044.6,3.288,1070.7,0.00023908,0.003368
1020,1044.6,3.2883,1070.9,0.0002412,0.0033814
1021,1044.6,3.2885,1071,0.00024332,0.0033947
1022,1044.6,3.2888,1071.2,0.00024545,0.0034079
1023,1044.6,3.289,1071.4,0.00024758,0.0034209
1024,1044.7,3.2893,1071.5,0.00024972,0.0034337
1025,1044.7,3.2895,1071.7,0.00025187,0.0034465
1026,1044.7,3.2898,1071.8,0.00025402,0.0034591
1027,1044.7,3.2901,1072,0.00025618,0.0034715
1028,1044.7,3.2903,1072.1,0.00025835,0.0034838
1029,1044.8,3.2906,1072.3,0.00026053,0.003496
1030,1044.8,3.2908,1072.5,0.00026271,0.003508
1031,1044.8,3.2911,1072.6,0.0002649,0.0035199
1032,1044.8,3.2914,1072.8,0.00026709,0.0035317
1033,1044.8,3.2917,1073,0.00026929,0.0035433
1034,1044.8,3.2919,1073.1,0.0002715,0.0035548
1035,1044.8,3.2922,1073.3,0.00027371,0.0035662
1036,1044.9,3.2925,1073.5,0.00027593,0.0035774
1037,1044.9,3.2928,1073.7,0.00027815,0.0035885
1038,1044.9,3.293,1073.8,0.00028038,0.0035994
1039,1044.9,3.2933,1074,0.00028262,0.0036102
1040,1044.9,3.2936,1074.2,0.00028486,0.0036209
1041,1044.9,3.2939,1074.4,0.00028711,0.0036314
1042,1044.9,3.2942,1074.5,0.00028937,0.0036418
1043,1044.9,3.2945,1074.7,0.00029163,0.0036521
1044,1044.9,3.2948,1074.9,0.0002939,0.0036622
1045,1045,3.2951,1075.1,0.00029617,0.0036722
1046,1045,3.2954,1075.3,0.00029845,0.0036821
1047,1045,3.2957,1075.5,0.00030073,0.0036918
1048,1045,3.296,1075.6,0.00030302,0.0037014
1049,1045,3.2963,1075.8,0.00030531,0.0037108
1050,1045,3.2966,1076,0.00030761,0.0037201
1051,1045,3.2969,1076.2,0.00030992,0.0037293
1052,1045,3.2972,1076.4,0.00031223,0.0037383
1053,1045,3.2976,1076.6,0.00031455,0.0037472
1054,1045,3.2979,1076.8,0.00031687,0.0037559
1055,1045,3.2982,1077,0.0003192,0.0037645
1056,1045,3.2985,1077.2,0.00032153,0.0037729
1057,1045,3.2988,1077.4,0.00032387,0.0037812
1058,1045,3.2992,1077.6,0.00032621,0.0037894
1059,1045,3.2995,1077.8,0.00032856,0.0037974
1060,1045,3.2998,1078,0.00033091,0.0038052
1061,1045,3.3002,1078.2,0.00033327,0.0038129
1062,1045,3.3005,1078.4,0.00033563,0.0038205
1063,1045,3.3009,1078.6,0.00033799,0.0038279
1064,1045,3.3012,1078.8,0.00034036,0.0038351
1065,1045,3.3015,1079,0.00034274,0.0038422
1066,1045,3.3019,1079.2,0.00034512,0.0038491
1067,1045,3.3022,1079.5,0.00034751,0.0038558
1068,1045,3.3026,1079.7,0.00034989,0.0038624
1069,1045,3.3029,1079.9,0.00035229,0.0038689
1070,1045,3.3033,1080.1,0.00035469,0.0038751
1071,1045,3.3037,1080.3,0.00035709,0.0038812
1072,1045,3.304,1080.5,0.00035949,0.0038871
1073,1045,3.3044,1080.8,0.0003619,0.0038929
1074,1045,3.3048,1081,0.00036432,0.0038985
1075,1045,3.3051,1081.2,0.00036674,0.0039039
1076,1045,3.3055,1081.4,0.00036916,0.0039091
1077,1045,3.3059,1081.7,0.00037158,0.0039141
1078,1045,3.3062,1081.9,0.00037401,0.0039189
1079,1045,3.3066,1082.1,0.00037645,0.0039236
1080,1045,3.307,1082.4,0.00037888,0.003928
1081,1045,3.3074,1082.6,0.00038132,0.0039323
1082,1045,3.3078,1082.8,0.00038377,0.0039364
1083,1045,3.3082,1083.1,0.00038622,0.0039402
1084,1045,3.3086,1083.3,0.00038867,0.0039439
1085,1045,3.3089,1083.5,0.00039112,0.0039474
1086,1045,3.3093,1083.8,0.00039358,0.0039506
1087,1045,3.3097,1084,0.00039604,0.0039536
1088,1045,3.3101,1084.3,0.0003985,0.0039565
1089,1045,3.3105,1084.5,0.00040097,0.003959
1090,1045,3.311,1084.7,0.00040344,0.0039614
1091,1045,3.3114,1085,0.00040591,0.0039635
1092,1045,3.3118,1085.2,0.00040838,0.0039654
1093,1045,3.3122,1085.5,0.00041086,0.0039671
1094,1045,3.3126,1085.7,0.00041334,0.0039685
1095,1045,3.313,1086,0.00041582,0.0039697
1096,1044.9,3.3134,1086.3,0.00041831,0.0039706
1097,1044.9,3.3139,1086.5,0.00042079,0.0039713
1098,1044.9,3.3143,1086.8,0.00042328,0.0039717
1099,1044.9,3.3147,1087,0.00042577,0.0039719
1100,1044.9,3.3151,1087.3,0.00042827,0.0039718
1101,1044.9,3.3156,1087.5,0.00043076,0.0039714
1102,1044.9,3.316,1087.8,0.00043326,0.0039707
1103,1044.9,3.3165,1088.1,0.00043576,0.0039697
1104,1044.9,3.3169,1088.3,0.00043826,0.0039685
1105,1044.9,3.3173,1088.6,0.00044077,0.003967
1106,1044.9,3.3178,1088.9,0.00044327,0.0039651
1107,1044.9,3.3182,1089.1,0.00044578,0.003963
1108,1044.9,3.3187,1089.4,0.00044829,0.0039606
1109,1044.9,3.3191,1089.7,0.00045079,0.0039578
1110,1044.8,3.3196,1090,0.00045331,0.0039547
1111,1044.8,3.3201,1090.2,0.00045582,0.0039513
1112,1044.8,3.3205,1090.5,0.00045833,0.0039476
1113,1044.8,3.321,1090.8,0.00046084,0.0039435
1114,1044.8,3.3214,1091.1,0.00046336,0.0039391
1115,1044.8,3.3219,1091.4,0.00046588,0.0039343
